token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
ב.ה.שׁנת.ה.רבעית.ב.ה.חדשׁ.ה.חמישׁי,ב,1,g,,Jeremiah 28:1,בַּשָּׁנָה֙ הָֽרְבִעִ֔ית בַּחֹ֖דֶשׁ הַחֲמִישִׁ֑י ,797942,וַיְהִ֣י׀ בַּשָּׁנָ֣ה הַהִ֗יא בְּרֵאשִׁית֙ מַמְלֶ֨כֶת֙ צִדְקִיָּ֣ה מֶֽלֶךְ־יְהוּדָ֔ה בַּשָּׁנָה֙ הָֽרְבִעִ֔ית בַּחֹ֖דֶשׁ הַחֲמִישִׁ֑י אָמַ֣ר אֵלַ֡י חֲנַנְיָה֩ בֶן־עַזּ֨וּר הַנָּבִ֜יא אֲשֶׁ֤ר מִגִּבְעֹון֙ בְּבֵ֣ית יְהוָ֔ה לְעֵינֵ֧י הַכֹּהֲנִ֛ים וְכָל־הָעָ֖ם לֵאמֹֽר׃ 
ב.ה.שׁשׁי,ב,1,g,,Ezekiel 8:1,בַּשִּׁשִּׁי֙ ,808602,וַיְהִ֣י׀ בַּשָּׁנָ֣ה הַשִּׁשִּׁ֗ית בַּשִּׁשִּׁי֙ בַּחֲמִשָּׁ֣ה לַחֹ֔דֶשׁ אֲנִי֙ יֹושֵׁ֣ב בְּבֵיתִ֔י וְזִקְנֵ֥י יְהוּדָ֖ה יֹושְׁבִ֣ים לְפָנָ֑י וַתִּפֹּ֤ל עָלַי֙ שָׁ֔ם יַ֖ד אֲדֹנָ֥י יְהֹוִֽה׃ 
ב.ה.תבואת,ב,1,g,,Genesis 47:24,בַּתְּבוּאֹ֔ת ,668462,וְהָיָה֙ בַּתְּבוּאֹ֔ת וּנְתַתֶּ֥ם חֲמִישִׁ֖ית לְפַרְעֹ֑ה וְאַרְבַּ֣ע הַיָּדֹ֡ת יִהְיֶ֣ה לָכֶם֩ לְזֶ֨רַע הַשָּׂדֶ֧ה וּֽלְאָכְלְכֶ֛ם וְלַאֲשֶׁ֥ר בְּבָתֵּיכֶ֖ם וְלֶאֱכֹ֥ל לְטַפְּכֶֽם׃ 
ב.ה.תחלה,ב,2,g,,2_Samuel 17:9,בַּתְּחִלָּ֔ה ,750027,הִנֵּ֨ה עַתָּ֤ה הֽוּא־נֶחְבָּא֙ בְּאַחַ֣ת הַפְּחָתִ֔ים אֹ֖ו בְּאַחַ֣ד הַמְּקֹומֹ֑ת וְהָיָ֗ה כִּנְפֹ֤ל בָּהֶם֙ בַּתְּחִלָּ֔ה וְשָׁמַ֤ע הַשֹּׁמֵ֨עַ֙ וְאָמַ֔ר הָֽיְתָה֙ מַגֵּפָ֔ה בָּעָ֕ם אֲשֶׁ֖ר אַחֲרֵ֥י אַבְשָׁלֹֽם׃ 
ב.הר.ציון.ו.ב.ירושׁלם,ב.ב,1,b,not a time phrase; heads are good though,Joel 3:5,בְּהַר־צִיֹּ֨ון וּבִירוּשָׁלִַ֜ם ,825329,וְהָיָ֗ה כֹּ֧ל אֲשֶׁר־יִקְרָ֛א בְּשֵׁ֥ם יְהוָ֖ה יִמָּלֵ֑ט כִּ֠י בְּהַר־צִיֹּ֨ון וּבִירוּשָׁלִַ֜ם תִּֽהְיֶ֣ה פְלֵיטָ֗ה כַּֽאֲשֶׁר֙ אָמַ֣ר יְהוָ֔ה וּבַ֨שְּׂרִידִ֔ים אֲשֶׁ֥ר יְהוָ֖ה קֹרֵֽא׃ 
ב.זמניהם,ב,1,?,"this does not appear adverbial but seems to be modifying ימי…; tell-tale sign is that it immediately follows a PP/NP, other questionable cases could be found in this way",Esther 9:31,בִּזְמַנֵּיהֶ֗ם ,876172,לְקַיֵּ֡ם אֵת־יְמֵי֩ הַפֻּרִ֨ים הָאֵ֜לֶּה בִּזְמַנֵּיהֶ֗ם כַּאֲשֶׁר֩ קִיַּ֨ם עֲלֵיהֶ֜ם מָרְדֳּכַ֤י הַיְּהוּדִי֙ וְאֶסְתֵּ֣ר הַמַּלְכָּ֔ה וְכַאֲשֶׁ֛ר קִיְּמ֥וּ עַל־נַפְשָׁ֖ם וְעַל־זַרְעָ֑ם דִּבְרֵ֥י הַצֹּמֹ֖ות וְזַעֲקָתָֽם׃ 
ב.חדשׁ.ה.אביב,ב,3,g,,Exodus 34:18,בְּחֹ֣דֶשׁ הָֽאָבִ֔יב ,680857,אֶת־חַ֣ג הַמַּצֹּות֮ תִּשְׁמֹר֒ שִׁבְעַ֨ת יָמִ֜ים תֹּאכַ֤ל מַצֹּות֙ אֲשֶׁ֣ר צִוִּיתִ֔ךָ לְמֹועֵ֖ד חֹ֣דֶשׁ הָאָבִ֑יב כִּ֚י בְּחֹ֣דֶשׁ הָֽאָבִ֔יב יָצָ֖אתָ מִמִּצְרָֽיִם׃ 
ב.חדשׁ.כסלו.שׁנת.עשׂרים,ב,1,g,,Nehemiah 1:1,בְחֹֽדֶשׁ־כִּסְלֵיו֙ שְׁנַ֣ת עֶשְׂרִ֔ים ,883683,דִּבְרֵ֥י נְחֶמְיָ֖ה בֶּן־חֲכַלְיָ֑ה וַיְהִ֤י בְחֹֽדֶשׁ־כִּסְלֵיו֙ שְׁנַ֣ת עֶשְׂרִ֔ים וַאֲנִ֥י הָיִ֖יתִי בְּשׁוּשַׁ֥ן הַבִּירָֽה׃ 
ב.חדשׁ.ניסן.שׁנת.עשׂרים.ל.ארתחשׁסתא.ה.מלך,ב,1,g,,Nehemiah 2:1,בְּחֹ֣דֶשׁ נִיסָ֗ן שְׁנַ֥ת עֶשְׂרִ֛ים לְאַרְתַּחְשַׁ֥סְתְּא הַמֶּ֖לֶךְ ,883841,וַיְהִ֣י׀ בְּחֹ֣דֶשׁ נִיסָ֗ן שְׁנַ֥ת עֶשְׂרִ֛ים לְאַרְתַּחְשַׁ֥סְתְּא הַמֶּ֖לֶךְ יַ֣יִן לְפָנָ֑יו וָאֶשָּׂ֤א אֶת־הַיַּ֨יִן֙ וָאֶתְּנָ֣ה לַמֶּ֔לֶךְ וְלֹא־הָיִ֥יתִי רַ֖ע לְפָנָֽיו׃ 
ב.חדשׁה,ב,1,g,,Jeremiah 2:24,בְּחָדְשָׁ֖הּ ,789843,פֶּ֣רֶה׀ לִמֻּ֣ד מִדְבָּ֗ר בְּאַוַּ֤ת נַפְשָׁהּ֙ שָׁאֲפָ֣ה ר֔וּחַ תַּאֲנָתָ֖הּ מִ֣י יְשִׁיבֶ֑נָּה כָּל־מְבַקְשֶׁ֨יהָ֙ לֹ֣א יִיעָ֔פוּ בְּחָדְשָׁ֖הּ יִמְצָאֽוּנְהָ׃ 
ב.חדשׁו.ל.חדשׁי.ה.שׁנה,ב,1,g,,Numbers 28:14,בְּחָדְשֹׁ֔ו לְחָדְשֵׁ֖י הַשָּׁנָֽה׃ ,701681,וְנִסְכֵּיהֶ֗ם חֲצִ֣י הַהִין֩ יִהְיֶ֨ה לַפָּ֜ר וּשְׁלִישִׁ֧ת הַהִ֣ין לָאַ֗יִל וּרְבִיעִ֥ת הַהִ֛ין לַכֶּ֖בֶשׂ יָ֑יִן זֹ֣את עֹלַ֥ת חֹ֨דֶשׁ֙ בְּחָדְשֹׁ֔ו לְחָדְשֵׁ֖י הַשָּׁנָֽה׃ 
ב.חיו,ב,1,g,a potential way to isolate “event nouns” is to isolate those which frequently occur with a suffix,2_Samuel 18:18,בְחַיָּיו֙ ,750638,וְאַבְשָׁלֹ֣ם לָקַ֗ח וַיַּצֶּב־לֹ֤ו בְחַיָּיו֙ אֶת־מַצֶּ֨בֶת֙ אֲשֶׁ֣ר בְּעֵֽמֶק־הַמֶּ֔לֶךְ כִּ֤י אָמַר֙ אֵֽין־לִ֣י בֵ֔ן בַּעֲב֖וּר הַזְכִּ֣יר שְׁמִ֑י וַיִּקְרָ֤א לַמַּצֶּ֨בֶת֙ עַל־שְׁמֹ֔ו וַיִּקָּ֤רֵא לָהּ֙ יַ֣ד אַבְשָׁלֹ֔ם עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ ס 
ב.חיי,ב,2,g,,Psalms 146:2,בְּחַיָּ֑י ,852699,אֲהַלְלָ֣ה יְהוָ֣ה בְּחַיָּ֑י אֲזַמְּרָ֖ה לֵֽאלֹהַ֣י בְּעֹודִֽי׃ 
ב.חייה,ב,1,g,,Leviticus 18:18,בְּחַיֶּֽיהָ׃ ,688703,וְאִשָּׁ֥ה אֶל־אֲחֹתָ֖הּ לֹ֣א תִקָּ֑ח לִצְרֹ֗ר לְגַלֹּ֧ות עֶרְוָתָ֛הּ עָלֶ֖יהָ בְּחַיֶּֽיהָ׃ 
ב.חייו,ב,2,g,,Psalms 49:19,בְּחַיָּ֣יו ,840995,כִּֽי־נַ֭פְשֹׁו בְּחַיָּ֣יו יְבָרֵ֑ךְ וְ֝יֹודֻ֗ךָ כִּי־תֵיטִ֥יב לָֽךְ׃ 
ב.חמשׁה.ל.ה.חדשׁ,ב,4,g,,Ezekiel 1:2,בַּחֲמִשָּׁ֖ה לַחֹ֑דֶשׁ ,806732,בַּחֲמִשָּׁ֖ה לַחֹ֑דֶשׁ הִ֚יא הַשָּׁנָ֣ה הַחֲמִישִׁ֔ית לְגָל֖וּת הַמֶּ֥לֶךְ יֹויָכִֽין׃ 
ב.חמשׁה.עשׂר.בו,ב,1,g,,Esther 9:18,בַּחֲמִשָּׁ֤ה עָשָׂר֙ בֹּ֔ו ,876014,וְהַיְּהוּדִ֣ים אֲשֶׁר־בְּשׁוּשָׁ֗ן נִקְהֲלוּ֙ בִּשְׁלֹשָׁ֤ה עָשָׂר֙ בֹּ֔ו וּבְאַרְבָּעָ֥ה עָשָׂ֖ר בֹּ֑ו וְנֹ֗וחַ בַּחֲמִשָּׁ֤ה עָשָׂר֙ בֹּ֔ו וְעָשֹׂ֣ה אֹתֹ֔ו יֹ֖ום מִשְׁתֶּ֥ה וְשִׂמְחָֽה׃ 
ב.חמשׁה.עשׂר.יום.ב.ה.חדשׁ.ה.שׁמיני.ב.ה.חדשׁ,ב,1,g,,1_Kings 12:33,בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ בַּחֹ֣דֶשׁ הַשְּׁמִינִ֔י בַּחֹ֖דֶשׁ ,759056,וַיַּ֜עַל עַֽל־הַמִּזְבֵּ֣חַ׀ אֲשֶׁר־עָשָׂ֣ה בְּבֵֽית־אֵ֗ל בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ בַּחֹ֣דֶשׁ הַשְּׁמִינִ֔י בַּחֹ֖דֶשׁ אֲשֶׁר־בָּדָ֣א מִלִּבֹּ֑ו וַיַּ֤עַשׂ חָג֙ לִבְנֵ֣י יִשְׂרָאֵ֔ל וַיַּ֥עַל עַל־הַמִּזְבֵּ֖חַ לְהַקְטִֽיר׃ פ 
ב.חמשׁה.עשׂר.יום.ל.ה.חדשׁ.ה.שׁביעי,ב,1,g,,Numbers 29:12,בַחֲמִשָּׁה֩ עָשָׂ֨ר יֹ֜ום לַחֹ֣דֶשׁ הַשְּׁבִיעִ֗י ,701861,וּבַחֲמִשָּׁה֩ עָשָׂ֨ר יֹ֜ום לַחֹ֣דֶשׁ הַשְּׁבִיעִ֗י מִֽקְרָא־קֹ֨דֶשׁ֙ יִהְיֶ֣ה לָכֶ֔ם כָּל־מְלֶ֥אכֶת עֲבֹדָ֖ה לֹ֣א תַעֲשׂ֑וּ וְחַגֹּתֶ֥ם חַ֛ג לַיהוָ֖ה שִׁבְעַ֥ת יָמִֽים׃ 
ב.חמשׁה.עשׂר.יום.ל.ה.חדשׁ.ה.שׁני,ב,1,g,,Exodus 16:1,בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י ,674681,וַיִּסְעוּ֙ מֵֽאֵילִ֔ם וַיָּבֹ֜אוּ כָּל־עֲדַ֤ת בְּנֵֽי־יִשְׂרָאֵל֙ אֶל־מִדְבַּר־סִ֔ין אֲשֶׁ֥ר בֵּין־אֵילִ֖ם וּבֵ֣ין סִינָ֑י בַּחֲמִשָּׁ֨ה עָשָׂ֥ר יֹום֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י לְצֵאתָ֖ם מֵאֶ֥רֶץ מִצְרָֽיִם׃ 
ב.חמשׁה.עשׂר.ל.ה.חדשׁ,ב,1,g,,Ezekiel 32:17,בַּחֲמִשָּׁ֥ה עָשָׂ֖ר לַחֹ֑דֶשׁ ,816854,וַֽיְהִי֙ בִּשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה בַּחֲמִשָּׁ֥ה עָשָׂ֖ר לַחֹ֑דֶשׁ הָיָ֥ה דְבַר־יְהוָ֖ה אֵלַ֥י לֵאמֹֽר׃ 
ב.חצי.ה.לילה,ב,3,g,,Ruth 3:8,בַּחֲצִ֣י הַלַּ֔יְלָה ,868327,וַיְהִי֙ בַּחֲצִ֣י הַלַּ֔יְלָה וַיֶּחֱרַ֥ד הָאִ֖ישׁ וַיִּלָּפֵ֑ת וְהִנֵּ֣ה אִשָּׁ֔ה שֹׁכֶ֖בֶת מַרְגְּלֹתָֽיו׃ 
ב.חצי.ימו,ב,1,g,,Jeremiah 17:11,בַּחֲצִ֤י יָמָיו֙ ,794764,קֹרֵ֤א דָגַר֙ וְלֹ֣א יָלָ֔ד עֹ֥שֶׂה עֹ֖שֶׁר וְלֹ֣א בְמִשְׁפָּ֑ט בַּחֲצִ֤י יָמָיו֙ יַעַזְבֶ֔נּוּ וּבְאַחֲרִיתֹ֖ו יִהְיֶ֥ה נָבָֽל׃ 
ב.חצי.ימי,ב,1,g,,Psalms 102:25,בַּחֲצִ֣י יָמָ֑י ,847504,אֹמַ֗ר אֵלִ֗י אַֽל־תַּ֭עֲלֵנִי בַּחֲצִ֣י יָמָ֑י בְּדֹ֖ור דֹּורִ֣ים שְׁנֹותֶֽיךָ׃ 
ב.יום,ב,69,g,,Leviticus 23:12,בְּיֹ֥ום ,690274,וַעֲשִׂיתֶ֕ם בְּיֹ֥ום הֲנִֽיפְכֶ֖ם אֶת־הָעֹ֑מֶר כֶּ֣בֶשׂ תָּמִ֧ים בֶּן־שְׁנָתֹ֛ו לְעֹלָ֖ה לַיהוָֽה׃ 
ב.יום.אור,ב,1,g,,Amos 8:9,בְּיֹ֥ום אֹֽור׃ ,827119,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא נְאֻם֙ אֲדֹנָ֣י יְהוִ֔ה וְהֵבֵאתִ֥י הַשֶּׁ֖מֶשׁ בַּֽצָּהֳרָ֑יִם וְהַחֲשַׁכְתִּ֥י לָאָ֖רֶץ בְּיֹ֥ום אֹֽור׃ 
ב.יום.אחד,ב,10,g,,Isaiah 66:8,בְּיֹ֣ום אֶחָ֔ד ,789112,מִֽי־שָׁמַ֣ע כָּזֹ֗את מִ֤י רָאָה֙ כָּאֵ֔לֶּה הֲי֤וּחַל אֶ֨רֶץ֙ בְּיֹ֣ום אֶחָ֔ד אִם־יִוָּ֥לֵֽד גֹּ֖וי פַּ֣עַם אֶחָ֑ת כִּֽי־חָ֛לָה גַּם־יָלְדָ֥ה צִיֹּ֖ון אֶת־בָּנֶֽיהָ׃ 
ב.יום.אחד.ל.ה.חדשׁ.ה.עשׂירי,ב,1,g,,Ezra 10:16,בְּיֹ֤ום אֶחָד֙ לַחֹ֣דֶשׁ הָעֲשִׂירִ֔י ,883585,וַיַּֽעֲשׂוּ־כֵן֮ בְּנֵ֣י הַגֹּולָה֒ וַיִּבָּדְלוּ֩ עֶזְרָ֨א הַכֹּהֵ֜ן אֲנָשִׁ֨ים רָאשֵׁ֧י הָאָבֹ֛ות לְבֵ֥ית אֲבֹתָ֖ם וְכֻלָּ֣ם בְּשֵׁמֹ֑ות וַיֵּשְׁב֗וּ בְּיֹ֤ום אֶחָד֙ לַחֹ֣דֶשׁ הָעֲשִׂירִ֔י לְדַרְיֹ֖ושׁ הַדָּבָֽר׃ 
ב.יום.אחד.ל.ה.חדשׁ.ה.שׁביעי,ב,1,g,,Nehemiah 8:2,בְּיֹ֥ום אֶחָ֖ד לַחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ ,885592,וַיָּבִ֣יא עֶזְרָ֣א הַ֠כֹּהֵן אֶֽת־הַתֹּורָ֞ה לִפְנֵ֤י הַקָּהָל֙ מֵאִ֣ישׁ וְעַד־אִשָּׁ֔ה וְכֹ֖ל מֵבִ֣ין לִשְׁמֹ֑עַ בְּיֹ֥ום אֶחָ֖ד לַחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ 
ב.יום.אחר,ב,1,g,,2_Samuel 18:20,בְּיֹ֣ום אַחֵ֑ר ,750680,וַיֹּ֧אמֶר לֹ֣ו יֹואָ֗ב לֹא֩ אִ֨ישׁ בְּשֹׂרָ֤ה אַתָּה֙ הַיֹּ֣ום הַזֶּ֔ה וּבִשַּׂרְתָּ֖ בְּיֹ֣ום אַחֵ֑ר וְהַיֹּ֤ום הַזֶּה֙ לֹ֣א תְבַשֵּׂ֔ר כִּֽי־עַל־כֵּ֥ן בֶּן־הַמֶּ֖לֶךְ מֵֽת׃ 
ב.יום.אידו,ב,2,g,"more suffixes—good evidence that suffixed nouns indicate event nouns, the suffix represents the subject",Obadiah 1:13,בְּיֹ֣ום אֵידֹ֑ו ,827581,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ 
ב.יום.אידי,ב,2,g,,Psalms 18:19,בְיֹום־אֵידִ֑י ,836912,יְקַדְּמ֥וּנִי בְיֹום־אֵידִ֑י וַֽיְהִי־יְהוָ֖ה לְמִשְׁעָ֣ן לִֽי׃ 
ב.יום.אידך,ב,1,g,,Proverbs 27:10,בְּיֹ֣ום אֵידֶ֑ךָ ,866516,רֵֽעֲךָ֙ וְרֵ֪עַ אָבִ֡יךָ אַֽל־תַּעֲזֹ֗ב וּבֵ֥ית אָחִ֗יךָ אַל־תָּ֭בֹוא בְּיֹ֣ום אֵידֶ֑ךָ טֹ֥וב שָׁכֵ֥ן קָ֝רֹ֗וב מֵאָ֥ח רָחֹֽוק׃ 
ב.יום.אידם,ב,2,g,,Jeremiah 18:17,בְּיֹ֥ום אֵידָֽם׃ ס ,795160,כְּרֽוּחַ־קָדִ֥ים אֲפִיצֵ֖ם לִפְנֵ֣י אֹויֵ֑ב עֹ֧רֶף וְלֹֽא־פָנִ֛ים אֶרְאֵ֖ם בְּיֹ֥ום אֵידָֽם׃ ס 
ב.יום.אף.יהוה,ב,1,g,,Lamentations 2:22,בְּיֹ֥ום אַף־יְהוָ֖ה ,873238,תִּקְרָא֩ כְיֹ֨ום מֹועֵ֤ד מְגוּרַי֙ מִסָּבִ֔יב וְלֹ֥א הָיָ֛ה בְּיֹ֥ום אַף־יְהוָ֖ה פָּלִ֣יט וְשָׂרִ֑יד אֲשֶׁר־טִפַּ֥חְתִּי וְרִבִּ֖יתִי אֹיְבִ֥י כִלָּֽם׃ פ 
ב.יום.אפו,ב,3,g,,Psalms 110:5,בְּיֹום־אַפֹּ֣ו ,849132,אֲדֹנָ֥י עַל־יְמִֽינְךָ֑ מָחַ֖ץ בְּיֹום־אַפֹּ֣ו מְלָכִֽים׃ 
ב.יום.אפך,ב,1,g,,Lamentations 2:21,בְּיֹ֣ום אַפֶּ֔ךָ ,873228,שָׁכְב֨וּ לָאָ֤רֶץ חוּצֹות֙ נַ֣עַר וְזָקֵ֔ן בְּתוּלֹתַ֥י וּבַחוּרַ֖י נָפְל֣וּ בֶחָ֑רֶב הָרַ֨גְתָּ֙ בְּיֹ֣ום אַפֶּ֔ךָ טָבַ֖חְתָּ לֹ֥א חָמָֽלְתָּ׃ ס 
ב.יום.גאוניך,ב,1,g,,Ezekiel 16:56,בְּיֹ֖ום גְּאֹונָֽיִךְ׃ ,811458,וְלֹ֤וא הָֽיְתָה֙ סְדֹ֣ם אֲחֹותֵ֔ךְ לִשְׁמוּעָ֖ה בְּפִ֑יךְ בְּיֹ֖ום גְּאֹונָֽיִךְ׃ 
ב.יום.ה.בכורים,ב,1,g,,Numbers 28:26,בְיֹ֣ום הַבִּכּוּרִ֗ים ,701752,וּבְיֹ֣ום הַבִּכּוּרִ֗ים בְּהַקְרִ֨יבְכֶ֜ם מִנְחָ֤ה חֲדָשָׁה֙ לַֽיהוָ֔ה בְּשָׁבֻעֹ֖תֵיכֶ֑ם מִֽקְרָא־קֹ֨דֶשׁ֙ יִהְיֶ֣ה לָכֶ֔ם כָּל־מְלֶ֥אכֶת עֲבֹדָ֖ה לֹ֥א תַעֲשֽׂוּ׃ 
ב.יום.ה.גשׁם,ב,1,g,,Ezekiel 1:28,בְּיֹ֣ום הַגֶּ֗שֶׁם ,807024,כְּמַרְאֵ֣ה הַקֶּ֡שֶׁת אֲשֶׁר֩ יִֽהְיֶ֨ה בֶעָנָ֜ן בְּיֹ֣ום הַגֶּ֗שֶׁם כֵּ֣ן מַרְאֵ֤ה הַנֹּ֨גַהּ֙ סָבִ֔יב ה֕וּא מַרְאֵ֖ה דְּמ֣וּת כְּבֹוד־יְהוָ֑ה וָֽאֶרְאֶה֙ וָאֶפֹּ֣ל עַל־פָּנַ֔י וָאֶשְׁמַ֖ע קֹ֥ול מְדַבֵּֽר׃ ס 
ב.יום.ה.חדשׁ,ב,2,g,,Ezekiel 46:6,בְיֹ֣ום הַחֹ֔דֶשׁ ,821654,וּבְיֹ֣ום הַחֹ֔דֶשׁ פַּ֥ר בֶּן־בָּקָ֖ר תְּמִימִ֑ם וְשֵׁ֧שֶׁת כְּבָשִׂ֛ם וָאַ֖יִל תְּמִימִ֥ם יִהְיֽוּ׃ 
ב.יום.ה.חדשׁ.ה.ראשׁון,ב,1,g,,Exodus 40:2,בְּיֹום־הַחֹ֥דֶשׁ הָרִאשֹׁ֖ון ,682417,בְּיֹום־הַחֹ֥דֶשׁ הָרִאשֹׁ֖ון בְּאֶחָ֣ד לַחֹ֑דֶשׁ תָּקִ֕ים אֶת־מִשְׁכַּ֖ן אֹ֥הֶל מֹועֵֽד׃ 
ב.יום.ה.חדשׁ.ה.שׁני,ב,1,g,,1_Samuel 20:34,בְּיֹום־הַחֹ֤דֶשׁ הַשֵּׁנִי֙ ,739725,וַיָּ֧קָם יְהֹונָתָ֛ן מֵעִ֥ם הַשֻּׁלְחָ֖ן בָּחֳרִי־אָ֑ף וְלֹא־אָכַ֞ל בְּיֹום־הַחֹ֤דֶשׁ הַשֵּׁנִי֙ לֶ֔חֶם כִּ֤י נֶעְצַב֙ אֶל־דָּוִ֔ד כִּ֥י הִכְלִמֹ֖ו אָבִֽיו׃ ס 
ב.יום.ה.כפרים,ב,1,g,,Leviticus 25:9,בְּיֹום֙ הַכִּפֻּרִ֔ים ,690862,וְהַֽעֲבַרְתָּ֞ שֹׁופַ֤ר תְּרוּעָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִעִ֔י בֶּעָשֹׂ֖ור לַחֹ֑דֶשׁ בְּיֹום֙ הַכִּפֻּרִ֔ים תַּעֲבִ֥ירוּ שֹׁופָ֖ר בְּכָל־אַרְצְכֶֽם׃ 
ב.יום.ה.מגפה,ב,1,g,,Numbers 25:18,בְיֹום־הַמַּגֵּפָ֖ה ,700983,כִּ֣י צֹרְרִ֥ים הֵם֙ לָכֶ֔ם בְּנִכְלֵיהֶ֛ם אֲשֶׁר־נִכְּל֥וּ לָכֶ֖ם עַל־דְּבַר־פְּעֹ֑ור וְעַל־דְּבַ֞ר כָּזְבִּ֨י בַת־נְשִׂ֤יא מִדְיָן֙ אֲחֹתָ֔ם הַמֻּכָּ֥ה בְיֹום־הַמַּגֵּפָ֖ה עַל־דְּבַר־פְּעֹֽור׃ 
ב.יום.ה.מעשׂה,ב,1,g,,1_Samuel 20:19,בְּיֹ֣ום הַֽמַּעֲשֶׂ֑ה ,739502,וְשִׁלַּשְׁתָּ֙ תֵּרֵ֣ד מְאֹ֔ד וּבָאתָ֙ אֶל־הַמָּקֹ֔ום אֲשֶׁר־נִסְתַּ֥רְתָּ שָּׁ֖ם בְּיֹ֣ום הַֽמַּעֲשֶׂ֑ה וְיָ֣שַׁבְתָּ֔ אֵ֖צֶל הָאֶ֥בֶן הָאָֽזֶל׃ 
ב.יום.ה.קהל,ב,3,g,,Deuteronomy 10:4,בְּיֹ֣ום הַקָּהָ֑ל ,707745,וַיִּכְתֹּ֨ב עַֽל־הַלֻּחֹ֜ת כַּמִּכְתָּ֣ב הָרִאשֹׁ֗ון אֵ֚ת עֲשֶׂ֣רֶת הַדְּבָרִ֔ים אֲשֶׁ֣ר דִּבֶּר֩ יְהוָ֨ה אֲלֵיכֶ֥ם בָּהָ֛ר מִתֹּ֥וךְ הָאֵ֖שׁ בְּיֹ֣ום הַקָּהָ֑ל וַיִּתְּנֵ֥ם יְהוָ֖ה אֵלָֽי׃ 
ב.יום.ה.שׁבת,ב,13,g,,Nehemiah 13:19,בְּיֹ֥ום הַשַּׁבָּֽת׃ ,887261,וַיְהִ֡י כַּאֲשֶׁ֣ר צָֽלֲלוּ֩ שַׁעֲרֵ֨י יְרוּשָׁלִַ֜ם לִפְנֵ֣י הַשַּׁבָּ֗ת וָאֹֽמְרָה֙ וַיִּסָּגְר֣וּ הַדְּלָתֹ֔ות וָאֹ֣מְרָ֔ה אֲשֶׁר֙ לֹ֣א יִפְתָּח֔וּם עַ֖ד אַחַ֣ר הַשַּׁבָּ֑ת וּמִנְּעָרַ֗י הֶֽעֱמַ֨דְתִּי֙ עַל־הַשְּׁעָרִ֔ים לֹא־יָבֹ֥וא מַשָּׂ֖א בְּיֹ֥ום הַשַּׁבָּֽת׃ 
ב.יום.ה.שׁבת.ב.יום.ה.שׁבת,ב.ב,1,g,,Leviticus 24:8,בְּיֹ֨ום הַשַּׁבָּ֜ת בְּיֹ֣ום הַשַּׁבָּ֗ת ,690617,בְּיֹ֨ום הַשַּׁבָּ֜ת בְּיֹ֣ום הַשַּׁבָּ֗ת יַֽעַרְכֶ֛נּוּ לִפְנֵ֥י יְהוָ֖ה תָּמִ֑יד מֵאֵ֥ת בְּנֵֽי־יִשְׂרָאֵ֖ל בְּרִ֥ית עֹולָֽם׃ 
ב.יום.ה.שׁלג,ב,2,g,,1_Chronicles 11:22,בְּיֹ֥ום הַשָּֽׁלֶג׃ ,890103,בְּנָיָ֨ה בֶן־יְהֹויָדָ֧ע בֶּן־אִֽישׁ־חַ֛יִל רַב־פְּעָלִ֖ים מִֽן־קַבְצְאֵ֑ל ה֣וּא הִכָּ֗ה אֵ֣ת שְׁנֵ֤י אֲרִיאֵל֙ מֹואָ֔ב וְ֠הוּא יָרַ֞ד וְהִכָּ֧ה אֶֽת־הָאֲרִ֛י בְּתֹ֥וךְ הַבֹּ֖ור בְּיֹ֥ום הַשָּֽׁלֶג׃ 
ב.יום.הרג.רב,ב,1,g,,Isaiah 30:25,בְּיֹום֙ הֶ֣רֶג רָ֔ב ,780383,וְהָיָ֣ה׀ עַל־כָּל־הַ֣ר גָּבֹ֗הַ וְעַל֙ כָּל־גִּבְעָ֣ה נִשָּׂאָ֔ה פְּלָגִ֖ים יִבְלֵי־מָ֑יִם בְּיֹום֙ הֶ֣רֶג רָ֔ב בִּנְפֹ֖ל מִגְדָּלִֽים׃ 
