,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
11096,457702,1_Samuel 29:3,clause_x,וַיֹּֽאמְרוּ֙ שָׂרֵ֣י פְלִשְׁתִּ֔ים מָ֖ה הָעִבְרִ֣ים הָאֵ֑לֶּה וַיֹּ֨אמֶר אָכִ֜ישׁ אֶל־שָׂרֵ֣י פְלִשְׁתִּ֗ים הֲלֹֽוא־זֶ֨ה דָוִ֜ד עֶ֣בֶד׀ שָׁא֣וּל מֶֽלֶךְ־יִשְׂרָאֵ֗ל אֲשֶׁ֨ר הָיָ֤ה אִתִּי֙ זֶ֤ה יָמִים֙ אֹו־זֶ֣ה שָׁנִ֔ים וְלֹֽא־מָצָ֤אתִי בֹו֙ מְא֔וּמָה מִיֹּ֥ום נָפְלֹ֖ו עַד־הַיֹּ֥ום הַזֶּֽה׃ פ ,אֲשֶׁ֨ר הָיָ֤ה אִתִּי֙ זֶ֤ה יָמִים֙ אֹו־זֶ֣ה שָׁנִ֔ים ,זֶ֤ה יָמִים֙ אֹו־זֶ֣ה שָׁנִ֔ים ,Time
11118,457817,1_Samuel 30:13,clause_x,וַיֹּ֨אמֶר לֹ֤ו דָוִד֙ לְֽמִי־אַ֔תָּה וְאֵ֥י מִזֶּ֖ה אָ֑תָּה וַיֹּ֜אמֶר נַ֧עַר מִצְרִ֣י אָנֹ֗כִי עֶ֚בֶד לְאִ֣ישׁ עֲמָֽלֵקִ֔י וַיַּעַזְבֵ֧נִי אֲדֹנִ֛י כִּ֥י חָלִ֖יתִי הַיֹּ֥ום שְׁלֹשָֽׁה׃ ,כִּ֥י חָלִ֖יתִי הַיֹּ֥ום שְׁלֹשָֽׁה׃ ,הַיֹּ֥ום שְׁלֹשָֽׁה׃ ,Time
11151,457947,1_Samuel 31:12,clause_x,וַיָּק֜וּמוּ כָּל־אִ֣ישׁ חַיִל֮ וַיֵּלְכ֣וּ כָל־הַלַּיְלָה֒ וַיִּקְח֞וּ אֶת־גְּוִיַּ֣ת שָׁא֗וּל וְאֵת֙ גְּוִיֹּ֣ת בָּנָ֔יו מֵחֹומַ֖ת בֵּ֣ית שָׁ֑ן וַיָּבֹ֣אוּ יָבֵ֔שָׁה וַיִּשְׂרְפ֥וּ אֹתָ֖ם שָֽׁם׃ ,וַיֵּלְכ֣וּ כָל־הַלַּיְלָה֒ ,כָל־הַלַּיְלָה֒ ,Time
11155,457953,1_Samuel 31:13,clause_x,וַיִּקְחוּ֙ אֶת־עַצְמֹ֣תֵיהֶ֔ם וַיִּקְבְּר֥וּ תַֽחַת־הָאֶ֖שֶׁל בְּיָבֵ֑שָׁה וַיָּצֻ֖מוּ שִׁבְעַ֥ת יָמִֽים׃ פ ,וַיָּצֻ֖מוּ שִׁבְעַ֥ת יָמִֽים׃ פ ,שִׁבְעַ֥ת יָמִֽים׃ פ ,Time
11156,457957,2_Samuel 1:1,clause_x,וַיְהִ֗י אַֽחֲרֵי֙ מֹ֣ות שָׁא֔וּל וְדָוִ֣ד שָׁ֔ב מֵהַכֹּ֖ות אֶת־הָעֲמָלֵ֑ק וַיֵּ֧שֶׁב דָּוִ֛ד בְּצִקְלָ֖ג יָמִ֥ים שְׁנָֽיִם׃ ,וַיֵּ֧שֶׁב דָּוִ֛ד בְּצִקְלָ֖ג יָמִ֥ים שְׁנָֽיִם׃ ,יָמִ֥ים שְׁנָֽיִם׃ ,Time
11197,458237,2_Samuel 3:8,clause_x,וַיִּחַר֩ לְאַבְנֵ֨ר מְאֹ֜ד עַל־דִּבְרֵ֣י אִֽישׁ־בֹּ֗שֶׁת וַיֹּ֨אמֶר֙ הֲרֹ֨אשׁ כֶּ֥לֶב אָנֹ֘כִי֮ אֲשֶׁ֣ר לִֽיהוּדָה֒ הַיֹּ֨ום אֶֽעֱשֶׂה־חֶ֜סֶד עִם־בֵּ֣ית׀ שָׁא֣וּל אָבִ֗יךָ אֶל־אֶחָיו֙ וְאֶל־מֵ֣רֵעֵ֔הוּ וְלֹ֥א הִמְצִיתִ֖ךָ בְּיַד־דָּוִ֑ד וַתִּפְקֹ֥ד עָלַ֛י עֲוֹ֥ן הָאִשָּׁ֖ה הַיֹּֽום׃ ,וַתִּפְקֹ֥ד עָלַ֛י עֲוֹ֥ן הָאִשָּׁ֖ה הַיֹּֽום׃ ,הַיֹּֽום׃ ,Time
11232,458420,2_Samuel 4:7,clause_x,וַיָּבֹ֣אוּ הַבַּ֗יִת וְהֽוּא־שֹׁכֵ֤ב עַל־מִטָּתֹו֙ בַּחֲדַ֣ר מִשְׁכָּבֹ֔ו וַיַּכֻּ֨הוּ֙ וַיְמִתֻ֔הוּ וַיָּסִ֖ירוּ אֶת־רֹאשֹׁ֑ו וַיִּקְחוּ֙ אֶת־רֹאשֹׁ֔ו וַיֵּֽלְכ֛וּ דֶּ֥רֶךְ הָעֲרָבָ֖ה כָּל־הַלָּֽיְלָה׃ ,וַיֵּֽלְכ֛וּ דֶּ֥רֶךְ הָעֲרָבָ֖ה כָּל־הַלָּֽיְלָה׃ ,כָּל־הַלָּֽיְלָה׃ ,Time
11272,458572,2_Samuel 6:11,clause_x,וַיֵּשֶׁב֩ אֲרֹ֨ון יְהוָ֜ה בֵּ֣ית עֹבֵ֥ד אֱדֹ֛ם הַגִּתִּ֖י שְׁלֹשָׁ֣ה חֳדָשִׁ֑ים וַיְבָ֧רֶךְ יְהוָ֛ה אֶת־עֹבֵ֥ד אֱדֹ֖ם וְאֶת־כָּל־בֵּיתֹֽו׃ ,וַיֵּשֶׁב֩ אֲרֹ֨ון יְהוָ֜ה בֵּ֣ית עֹבֵ֥ד אֱדֹ֛ם הַגִּתִּ֖י שְׁלֹשָׁ֣ה חֳדָשִׁ֑ים ,שְׁלֹשָׁ֣ה חֳדָשִׁ֑ים ,Time
11284,458621,2_Samuel 6:23,clause_x,וּלְמִיכַל֙ בַּת־שָׁא֔וּל לֹֽא־הָ֥יָה לָ֖הּ יָ֑לֶד עַ֖ד יֹ֥ום מֹותָֽהּ׃ פ ,לֹֽא־הָ֥יָה לָ֖הּ יָ֑לֶד עַ֖ד יֹ֥ום מֹותָֽהּ׃ פ ,עַ֖ד יֹ֥ום מֹותָֽהּ׃ פ ,Time
11303,458680,2_Samuel 7:13,clause_x,ה֥וּא יִבְנֶה־בַּ֖יִת לִשְׁמִ֑י וְכֹנַנְתִּ֛י אֶת־כִּסֵּ֥א מַמְלַכְתֹּ֖ו עַד־עֹולָֽם׃ ,וְכֹנַנְתִּ֛י אֶת־כִּסֵּ֥א מַמְלַכְתֹּ֖ו עַד־עֹולָֽם׃ ,עַד־עֹולָֽם׃ ,Time
11311,458721,2_Samuel 7:24,clause_x,וַתְּכֹ֣ונֵֽן לְ֠ךָ אֶת־עַמְּךָ֙ יִשְׂרָאֵ֧ל׀ לְךָ֛ לְעָ֖ם עַד־עֹולָ֑ם וְאַתָּ֣ה יְהוָ֔ה הָיִ֥יתָ לָהֶ֖ם לֵאלֹהִֽים׃ ס ,וַתְּכֹ֣ונֵֽן לְ֠ךָ אֶת־עַמְּךָ֙ יִשְׂרָאֵ֧ל׀ לְךָ֛ לְעָ֖ם עַד־עֹולָ֑ם ,עַד־עֹולָ֑ם ,Time
11312,458730,2_Samuel 7:26,clause_x,וְיִגְדַּ֨ל שִׁמְךָ֤ עַד־עֹולָם֙ לֵאמֹ֔ר יְהוָ֣ה צְבָאֹ֔ות אֱלֹהִ֖ים עַל־יִשְׂרָאֵ֑ל וּבֵית֙ עַבְדְּךָ֣ דָוִ֔ד יִהְיֶ֥ה נָכֹ֖ון לְפָנֶֽיךָ׃ ,וְיִגְדַּ֨ל שִׁמְךָ֤ עַד־עֹולָם֙ ,עַד־עֹולָם֙ ,Time
11415,459138,2_Samuel 12:10,clause_x,וְעַתָּ֗ה לֹא־תָס֥וּר חֶ֛רֶב מִבֵּיתְךָ֖ עַד־עֹולָ֑ם עֵ֚קֶב כִּ֣י בְזִתָ֔נִי וַתִּקַּ֗ח אֶת־אֵ֨שֶׁת֙ אוּרִיָּ֣ה הַחִתִּ֔י לִהְיֹ֥ות לְךָ֖ לְאִשָּֽׁה׃ ס ,לֹא־תָס֥וּר חֶ֛רֶב מִבֵּיתְךָ֖ עַד־עֹולָ֑ם ,עַד־עֹולָ֑ם ,Time
11489,459469,2_Samuel 13:37,clause_x,וְאַבְשָׁלֹ֣ום בָּרַ֔ח וַיֵּ֛לֶךְ אֶל־תַּלְמַ֥י בֶּן־עַמִּיה֖וּד מֶ֣לֶךְ גְּשׁ֑וּר וַיִּתְאַבֵּ֥ל עַל־בְּנֹ֖ו כָּל־הַיָּמִֽים׃ ,וַיִּתְאַבֵּ֥ל עַל־בְּנֹ֖ו כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
11531,459623,2_Samuel 14:28,clause_x,וַיֵּ֧שֶׁב אַבְשָׁלֹ֛ום בִּירוּשָׁלִַ֖ם שְׁנָתַ֣יִם יָמִ֑ים וּפְנֵ֥י הַמֶּ֖לֶךְ לֹ֥א רָאָֽה׃ ,וַיֵּ֧שֶׁב אַבְשָׁלֹ֛ום בִּירוּשָׁלִַ֖ם שְׁנָתַ֣יִם יָמִ֑ים ,שְׁנָתַ֣יִם יָמִ֑ים ,Time
11579,459915,2_Samuel 16:12,clause_x,אוּלַ֛י יִרְאֶ֥ה יְהוָ֖ה בְּעֵינִ֑י וְהֵשִׁ֨יב יְהוָ֥ה לִי֙ טֹובָ֔ה תַּ֥חַת קִלְלָתֹ֖ו הַיֹּ֥ום הַזֶּֽה׃ ,וְהֵשִׁ֨יב יְהוָ֥ה לִי֙ טֹובָ֔ה תַּ֥חַת קִלְלָתֹ֖ו הַיֹּ֥ום הַזֶּֽה׃ ,הַיֹּ֥ום הַזֶּֽה׃ ,Time
11595,459966,2_Samuel 17:1,clause_x,וַיֹּ֥אמֶר אֲחִיתֹ֖פֶל אֶל־אַבְשָׁלֹ֑ם אֶבְחֲרָ֣ה נָּ֗א שְׁנֵים־עָשָׂ֥ר אֶ֨לֶף֙ אִ֔ישׁ וְאָק֛וּמָה וְאֶרְדְּפָ֥ה אַחֲרֵי־דָוִ֖ד הַלָּֽיְלָה׃ ,וְאֶרְדְּפָ֥ה אַחֲרֵי־דָוִ֖ד הַלָּֽיְלָה׃ ,הַלָּֽיְלָה׃ ,Time
11685,460317,2_Samuel 19:7,clause_x,לְאַֽהֲבָה֙ אֶת־שֹׂ֣נְאֶ֔יךָ וְלִשְׂנֹ֖א אֶת־אֹהֲבֶ֑יךָ כִּ֣י׀ הִגַּ֣דְתָּ הַיֹּ֗ום כִּ֣י אֵ֤ין לְךָ֙ שָׂרִ֣ים וַעֲבָדִ֔ים כִּ֣י׀ יָדַ֣עְתִּי הַיֹּ֗ום כִּ֠י ל֣וּ אַבְשָׁלֹ֥ום חַי֙ וְכֻלָּ֤נוּ הַיֹּום֙ מֵתִ֔ים כִּי־אָ֖ז יָשָׁ֥ר בְּעֵינֶֽיךָ׃ ,כִּ֣י׀ הִגַּ֣דְתָּ הַיֹּ֗ום ,הַיֹּ֗ום ,Time
11686,460319,2_Samuel 19:7,clause_x,לְאַֽהֲבָה֙ אֶת־שֹׂ֣נְאֶ֔יךָ וְלִשְׂנֹ֖א אֶת־אֹהֲבֶ֑יךָ כִּ֣י׀ הִגַּ֣דְתָּ הַיֹּ֗ום כִּ֣י אֵ֤ין לְךָ֙ שָׂרִ֣ים וַעֲבָדִ֔ים כִּ֣י׀ יָדַ֣עְתִּי הַיֹּ֗ום כִּ֠י ל֣וּ אַבְשָׁלֹ֥ום חַי֙ וְכֻלָּ֤נוּ הַיֹּום֙ מֵתִ֔ים כִּי־אָ֖ז יָשָׁ֥ר בְּעֵינֶֽיךָ׃ ,כִּ֣י׀ יָדַ֣עְתִּי הַיֹּ֗ום ,הַיֹּ֗ום ,Time
11687,460330,2_Samuel 19:8,clause_x,וְעַתָּה֙ ק֣וּם צֵ֔א וְדַבֵּ֖ר עַל־לֵ֣ב עֲבָדֶ֑יךָ כִּי֩ בַיהוָ֨ה נִשְׁבַּ֜עְתִּי כִּי־אֵינְךָ֣ יֹוצֵ֗א אִם־יָלִ֨ין אִ֤ישׁ אִתְּךָ֙ הַלַּ֔יְלָה וְרָעָ֧ה לְךָ֣ זֹ֗את מִכָּל־הָרָעָה֙ אֲשֶׁר־בָּ֣אָה עָלֶ֔יךָ מִנְּעֻרֶ֖יךָ עַד־עָֽתָּה׃ ס ,אִם־יָלִ֨ין אִ֤ישׁ אִתְּךָ֙ הַלַּ֔יְלָה ,הַלַּ֔יְלָה ,Time
11765,460695,2_Samuel 21:10,clause_x,וַתִּקַּ֣ח רִצְפָּה֩ בַת־אַיָּ֨ה אֶת־הַשַּׂ֜ק וַתַּטֵּ֨הוּ לָ֤הּ אֶל־הַצּוּר֙ מִתְּחִלַּ֣ת קָצִ֔יר עַ֛ד נִתַּךְ־מַ֥יִם עֲלֵיהֶ֖ם מִן־הַשָּׁמָ֑יִם וְלֹֽא־נָתְנָה֩ עֹ֨וף הַשָּׁמַ֜יִם לָנ֤וּחַ עֲלֵיהֶם֙ יֹומָ֔ם וְאֶת־חַיַּ֥ת הַשָּׂדֶ֖ה לָֽיְלָה׃ ,וַתַּטֵּ֨הוּ לָ֤הּ אֶל־הַצּוּר֙ מִתְּחִלַּ֣ת קָצִ֔יר ,מִתְּחִלַּ֣ת קָצִ֔יר ,Time
11858,461161,1_Kings 1:6,clause_x,וְלֹֽא־עֲצָבֹ֨ו אָבִ֤יו מִיָּמָיו֙ לֵאמֹ֔ר מַדּ֖וּעַ כָּ֣כָה עָשִׂ֑יתָ וְגַם־ה֤וּא טֹֽוב־תֹּ֨אַר֙ מְאֹ֔ד וְאֹתֹ֥ו יָלְדָ֖ה אַחֲרֵ֥י אַבְשָׁלֹֽום׃ ,וְלֹֽא־עֲצָבֹ֨ו אָבִ֤יו מִיָּמָיו֙ ,מִיָּמָיו֙ ,Time
11870,461235,1_Kings 1:25,clause_x,כִּ֣י׀ יָרַ֣ד הַיֹּ֗ום וַ֠יִּזְבַּח שֹׁ֥ור וּֽמְרִיא־וְצֹאן֮ לָרֹב֒ וַיִּקְרָא֩ לְכָל־בְּנֵ֨י הַמֶּ֜לֶךְ וּלְשָׂרֵ֤י הַצָּבָא֙ וּלְאֶבְיָתָ֣ר הַכֹּהֵ֔ן וְהִנָּ֛ם אֹכְלִ֥ים וְשֹׁתִ֖ים לְפָנָ֑יו וַיֹּ֣אמְר֔וּ יְחִ֖י הַמֶּ֥לֶךְ אֲדֹנִיָּֽהוּ׃ ,כִּ֣י׀ יָרַ֣ד הַיֹּ֗ום ,הַיֹּ֗ום ,Time
11881,461260,1_Kings 1:30,clause_x,כִּ֡י כַּאֲשֶׁר֩ נִשְׁבַּ֨עְתִּי לָ֜ךְ בַּיהוָ֨ה אֱלֹהֵ֤י יִשְׂרָאֵל֙ לֵאמֹ֔ר כִּֽי־שְׁלֹמֹ֤ה בְנֵךְ֙ יִמְלֹ֣ךְ אַחֲרַ֔י וְה֛וּא יֵשֵׁ֥ב עַל־כִּסְאִ֖י תַּחְתָּ֑י כִּ֛י כֵּ֥ן אֶעֱשֶׂ֖ה הַיֹּ֥ום הַזֶּֽה׃ ,כִּ֛י כֵּ֥ן אֶעֱשֶׂ֖ה הַיֹּ֥ום הַזֶּֽה׃ ,הַיֹּ֥ום הַזֶּֽה׃ ,Time
11883,461265,1_Kings 1:31,clause_x,וַתִּקֹּ֨ד בַּת־שֶׁ֤בַע אַפַּ֨יִם֙ אֶ֔רֶץ וַתִּשְׁתַּ֖חוּ לַמֶּ֑לֶךְ וַתֹּ֕אמֶר יְחִ֗י אֲדֹנִ֛י הַמֶּ֥לֶךְ דָּוִ֖ד לְעֹלָֽם׃ פ ,יְחִ֗י אֲדֹנִ֛י הַמֶּ֥לֶךְ דָּוִ֖ד לְעֹלָֽם׃ פ ,לְעֹלָֽם׃ פ ,Time
11908,461336,1_Kings 1:48,clause_x,וְגַם־כָּ֖כָה אָמַ֣ר הַמֶּ֑לֶךְ בָּר֨וּךְ יְהוָ֜ה אֱלֹהֵ֣י יִשְׂרָאֵ֗ל אֲשֶׁ֨ר נָתַ֥ן הַיֹּ֛ום יֹשֵׁ֥ב עַל־כִּסְאִ֖י וְעֵינַ֥י רֹאֹֽות׃ ,אֲשֶׁ֨ר נָתַ֥ן הַיֹּ֛ום ,הַיֹּ֛ום ,Time
11960,461539,1_Kings 2:33,clause_x,וְשָׁ֤בוּ דְמֵיהֶם֙ בְּרֹ֣אשׁ יֹואָ֔ב וּבְרֹ֥אשׁ זַרְעֹ֖ו לְעֹלָ֑ם וּלְדָוִ֡ד וּ֠לְזַרְעֹו וּלְבֵיתֹ֨ו וּלְכִסְאֹ֜ו יִהְיֶ֥ה שָׁלֹ֛ום עַד־עֹולָ֖ם מֵעִ֥ם יְהוָֽה׃ ,וְשָׁ֤בוּ דְמֵיהֶם֙ בְּרֹ֣אשׁ יֹואָ֔ב וּבְרֹ֥אשׁ זַרְעֹ֖ו לְעֹלָ֑ם ,לְעֹלָ֑ם ,Time
11968,461563,1_Kings 2:38,clause_x,וַיֹּ֨אמֶר שִׁמְעִ֤י לַמֶּ֨לֶךְ֙ טֹ֣וב הַדָּבָ֔ר כַּאֲשֶׁ֤ר דִּבֶּר֙ אֲדֹנִ֣י הַמֶּ֔לֶךְ כֵּ֖ן יַעֲשֶׂ֣ה עַבְדֶּ֑ךָ וַיֵּ֧שֶׁב שִׁמְעִ֛י בִּירוּשָׁלִַ֖ם יָמִ֥ים רַבִּֽים׃ ס ,וַיֵּ֧שֶׁב שִׁמְעִ֛י בִּירוּשָׁלִַ֖ם יָמִ֥ים רַבִּֽים׃ ס ,יָמִ֥ים רַבִּֽים׃ ס ,Time
11988,461659,1_Kings 3:12,clause_x,הִנֵּ֥ה עָשִׂ֖יתִי כִּדְבָרֶ֑יךָ הִנֵּ֣ה׀ נָתַ֣תִּי לְךָ֗ לֵ֚ב חָכָ֣ם וְנָבֹ֔ון אֲשֶׁ֤ר כָּמֹ֨וךָ֙ לֹא־הָיָ֣ה לְפָנֶ֔יךָ וְאַחֲרֶ֖יךָ לֹא־יָק֥וּם כָּמֹֽוךָ׃ ,אֲשֶׁ֤ר כָּמֹ֨וךָ֙ לֹא־הָיָ֣ה לְפָנֶ֔יךָ ,לְפָנֶ֔יךָ ,Time
12019,461882,1_Kings 5:25,clause_x,וּשְׁלֹמֹה֩ נָתַ֨ן לְחִירָ֜ם עֶשְׂרִים֩ אֶ֨לֶף כֹּ֤ר חִטִּים֙ מַכֹּ֣לֶת לְבֵיתֹ֔ו וְעֶשְׂרִ֥ים כֹּ֖ר שֶׁ֣מֶן כָּתִ֑ית כֹּֽה־יִתֵּ֧ן שְׁלֹמֹ֛ה לְחִירָ֖ם שָׁנָ֥ה בְשָׁנָֽה׃ פ ,כֹּֽה־יִתֵּ֧ן שְׁלֹמֹ֛ה לְחִירָ֖ם שָׁנָ֥ה בְשָׁנָֽה׃ פ ,שָׁנָ֥ה בְשָׁנָֽה׃ פ ,Time
12044,462021,1_Kings 6:38,clause_x,וּבַשָּׁנָה֩ הָאַחַ֨ת עֶשְׂרֵ֜ה בְּיֶ֣רַח בּ֗וּל ה֚וּא הַחֹ֣דֶשׁ הַשְּׁמִינִ֔י כָּלָ֣ה הַבַּ֔יִת לְכָל־דְּבָרָ֖יו וּלְכָל־מִשְׁפָּטָ֑יו וַיִּבְנֵ֖הוּ שֶׁ֥בַע שָׁנִֽים׃ ,וַיִּבְנֵ֖הוּ שֶׁ֥בַע שָׁנִֽים׃ ,שֶׁ֥בַע שָׁנִֽים׃ ,Time
12114,462366,1_Kings 8:40,clause_x,לְמַ֨עַן֙ יִֽרָא֔וּךָ כָּל־הַ֨יָּמִ֔ים אֲשֶׁר־הֵ֥ם חַיִּ֖ים עַל־פְּנֵ֣י הָאֲדָמָ֑ה אֲשֶׁ֥ר נָתַ֖תָּה לַאֲבֹתֵֽינוּ׃ ,לְמַ֨עַן֙ יִֽרָא֔וּךָ כָּל־הַ֨יָּמִ֔ים ,כָּל־הַ֨יָּמִ֔ים ,Time
12145,462492,1_Kings 9:3,clause_x,וַיֹּ֨אמֶר יְהוָ֜ה אֵלָ֗יו שָׁ֠מַעְתִּי אֶת־תְּפִלָּתְךָ֣ וְאֶת־תְּחִנָּתְךָ֮ אֲשֶׁ֣ר הִתְחַנַּ֣נְתָּה לְפָנַי֒ הִקְדַּ֗שְׁתִּי אֶת־הַבַּ֤יִת הַזֶּה֙ אֲשֶׁ֣ר בָּנִ֔תָה לָשֽׂוּם־שְׁמִ֥י שָׁ֖ם עַד־עֹולָ֑ם וְהָי֨וּ עֵינַ֧י וְלִבִּ֛י שָׁ֖ם כָּל־הַיָּמִֽים׃ ,וְהָי֨וּ עֵינַ֧י וְלִבִּ֛י שָׁ֖ם כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
12147,462499,1_Kings 9:5,clause_x,וַהֲקִ֨מֹתִ֜י אֶת־כִּסֵּ֧א מַֽמְלַכְתְּךָ֛ עַל־יִשְׂרָאֵ֖ל לְעֹלָ֑ם כַּאֲשֶׁ֣ר דִּבַּ֗רְתִּי עַל־דָּוִ֤ד אָבִ֨יךָ֙ לֵאמֹ֔ר לֹֽא־יִכָּרֵ֤ת לְךָ֙ אִ֔ישׁ מֵעַ֖ל כִּסֵּ֥א יִשְׂרָאֵֽל׃ ,וַהֲקִ֨מֹתִ֜י אֶת־כִּסֵּ֧א מַֽמְלַכְתְּךָ֛ עַל־יִשְׂרָאֵ֖ל לְעֹלָ֑ם ,לְעֹלָ֑ם ,Time
12246,462875,1_Kings 12:7,clause_x,וַיְדַבְּרוּ֙ אֵלָ֜יו לֵאמֹ֗ר אִם־הַ֠יֹּום תִּֽהְיֶה־עֶ֜בֶד לָעָ֤ם הַזֶּה֙ וַֽעֲבַדְתָּ֔ם וַעֲנִיתָ֕ם וְדִבַּרְתָּ֥ אֲלֵיהֶ֖ם דְּבָרִ֣ים טֹובִ֑ים וְהָי֥וּ לְךָ֛ עֲבָדִ֖ים כָּל־הַיָּמִֽים׃ ,וְהָי֥וּ לְךָ֛ עֲבָדִ֖ים כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
12533,464248,1_Kings 20:29,clause_x,וַֽיַּחֲנ֧וּ אֵ֦לֶּה נֹ֥כַח אֵ֖לֶּה שִׁבְעַ֣ת יָמִ֑ים וַיְהִ֣י׀ בַּיֹּ֣ום הַשְּׁבִיעִ֗י וַתִּקְרַב֙ הַמִּלְחָמָ֔ה וַיַּכּ֨וּ בְנֵֽי־יִשְׂרָאֵ֧ל אֶת־אֲרָ֛ם מֵאָה־אֶ֥לֶף רַגְלִ֖י בְּיֹ֥ום אֶחָֽד׃ ,וַֽיַּחֲנ֧וּ אֵ֦לֶּה נֹ֥כַח אֵ֖לֶּה שִׁבְעַ֣ת יָמִ֑ים ,שִׁבְעַ֣ת יָמִ֑ים ,Time
12586,464501,1_Kings 22:1,clause_x,וַיֵּשְׁב֖וּ שָׁלֹ֣שׁ שָׁנִ֑ים אֵ֚ין מִלְחָמָ֔ה בֵּ֥ין אֲרָ֖ם וּבֵ֥ין יִשְׂרָאֵֽל׃ פ ,וַיֵּשְׁב֖וּ שָׁלֹ֣שׁ שָׁנִ֑ים ,שָׁלֹ֣שׁ שָׁנִ֑ים ,Time
12631,464735,2_Kings 1:1,clause_x,וַיִּפְשַׁ֤ע מֹואָב֙ בְּיִשְׂרָאֵ֔ל אַחֲרֵ֖י מֹ֥ות אַחְאָֽב׃ ,וַיִּפְשַׁ֤ע מֹואָב֙ בְּיִשְׂרָאֵ֔ל אַחֲרֵ֖י מֹ֥ות אַחְאָֽב׃ ,אַחֲרֵ֖י מֹ֥ות אַחְאָֽב׃ ,Time
12665,464965,2_Kings 2:17,clause_x,וַיִּפְצְרוּ־בֹ֥ו עַד־בֹּ֖שׁ וַיֹּ֣אמֶר שְׁלָ֑חוּ וַֽיִּשְׁלְחוּ֙ חֲמִשִּׁ֣ים אִ֔ישׁ וַיְבַקְשׁ֥וּ שְׁלֹשָֽׁה־יָמִ֖ים וְלֹ֥א מְצָאֻֽהוּ׃ ,וַיְבַקְשׁ֥וּ שְׁלֹשָֽׁה־יָמִ֖ים ,שְׁלֹשָֽׁה־יָמִ֖ים ,Time
12672,465006,2_Kings 3:1,clause_x,וִיהֹורָ֣ם בֶּן־אַחְאָ֗ב מָלַ֤ךְ עַל־יִשְׂרָאֵל֙ בְּשֹׁ֣מְרֹ֔ון בִּשְׁנַת֙ שְׁמֹנֶ֣ה עֶשְׂרֵ֔ה לִיהֹושָׁפָ֖ט מֶ֣לֶךְ יְהוּדָ֑ה וַיִּמְלֹ֖ךְ שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃ ,וַיִּמְלֹ֖ךְ שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃ ,שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃ ,Time
12719,465238,2_Kings 4:20,clause_x,וַיִּשָּׂאֵ֔הוּ וַיְבִיאֵ֖הוּ אֶל־אִמֹּ֑ו וַיֵּ֧שֶׁב עַל־בִּרְכֶּ֛יהָ עַד־הַֽצָּהֳרַ֖יִם וַיָּמֹֽת׃ ,וַיֵּ֧שֶׁב עַל־בִּרְכֶּ֛יהָ עַד־הַֽצָּהֳרַ֖יִם ,עַד־הַֽצָּהֳרַ֖יִם ,Time
12814,465713,2_Kings 6:28,clause_x,וַיֹּֽאמֶר־לָ֥הּ הַמֶּ֖לֶךְ מַה־לָּ֑ךְ וַתֹּ֗אמֶר הָאִשָּׁ֨ה הַזֹּ֜את אָמְרָ֣ה אֵלַ֗י תְּנִ֤י אֶת־בְּנֵךְ֙ וְנֹאכְלֶ֣נּוּ הַיֹּ֔ום וְאֶת־בְּנִ֖י נֹאכַ֥ל מָחָֽר׃ ,וְנֹאכְלֶ֣נּוּ הַיֹּ֔ום ,הַיֹּ֔ום ,Time
12820,465730,2_Kings 6:31,clause_x,וַיֹּ֕אמֶר כֹּֽה־יַעֲשֶׂה־לִּ֥י אֱלֹהִ֖ים וְכֹ֣ה יֹוסִ֑ף אִֽם־יַעֲמֹ֞ד רֹ֣אשׁ אֱלִישָׁ֧ע בֶּן־שָׁפָ֛ט עָלָ֖יו הַיֹּֽום׃ ,אִֽם־יַעֲמֹ֞ד רֹ֣אשׁ אֱלִישָׁ֧ע בֶּן־שָׁפָ֛ט עָלָ֖יו הַיֹּֽום׃ ,הַיֹּֽום׃ ,Time
12857,465900,2_Kings 8:1,clause_x,וֶאֱלִישָׁ֡ע דִּבֶּ֣ר אֶל־הָאִשָּׁה֩ אֲשֶׁר־הֶחֱיָ֨ה אֶת־בְּנָ֜הּ לֵאמֹ֗ר ק֤וּמִי וּלְכִי֙ אַ֣תְּ וּבֵיתֵ֔ךְ וְג֖וּרִי בַּאֲשֶׁ֣ר תָּג֑וּרִי כִּֽי־קָרָ֤א יְהוָה֙ לָֽרָעָ֔ב וְגַם־בָּ֥א אֶל־הָאָ֖רֶץ שֶׁ֥בַע שָׁנִֽים׃ ,וְגַם־בָּ֥א אֶל־הָאָ֖רֶץ שֶׁ֥בַע שָׁנִֽים׃ ,שֶׁ֥בַע שָׁנִֽים׃ ,Time
