,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
10816,456310,1_Samuel 18:27,clause_x,וַיָּ֨קָם דָּוִ֜ד וַיֵּ֣לֶךְ׀ ה֣וּא וַאֲנָשָׁ֗יו וַיַּ֣ךְ בַּפְּלִשְׁתִּים֮ מָאתַ֣יִם אִישׁ֒ וַיָּבֵ֤א דָוִד֙ אֶת־עָרְלֹ֣תֵיהֶ֔ם וַיְמַלְא֣וּם לַמֶּ֔לֶךְ לְהִתְחַתֵּ֖ן בַּמֶּ֑לֶךְ וַיִּתֶּן־לֹ֥ו שָׁא֛וּל אֶת־מִיכַ֥ל בִּתֹּ֖ו לְאִשָּֽׁה׃ ס ,וַיִּתֶּן־לֹ֥ו שָׁא֛וּל אֶת־מִיכַ֥ל בִּתֹּ֖ו לְאִשָּֽׁה׃ ס ,לְאִשָּֽׁה׃ ס ,Cmpl
10863,456531,1_Samuel 20:13,clause_x,כֹּֽה־יַעֲשֶׂה֩ יְהוָ֨ה לִֽיהֹונָתָ֜ן וְכֹ֣ה יֹסִ֗יף כִּֽי־יֵיטִ֨ב אֶל־אָבִ֤י אֶת־הָֽרָעָה֙ עָלֶ֔יךָ וְגָלִ֨יתִי֙ אֶת־אָזְנֶ֔ךָ וְשִׁלַּחְתִּ֖יךָ וְהָלַכְתָּ֣ לְשָׁלֹ֑ום וִיהִ֤י יְהוָה֙ עִמָּ֔ךְ כַּאֲשֶׁ֥ר הָיָ֖ה עִם־אָבִֽי׃ ,וְגָלִ֨יתִי֙ אֶת־אָזְנֶ֔ךָ ,אֶת־אָזְנֶ֔ךָ ,Objc
10882,456592,1_Samuel 20:27,clause_x,וַיְהִ֗י מִֽמָּחֳרַ֤ת הַחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י וַיִּפָּקֵ֖ד מְקֹ֣ום דָּוִ֑ד ס וַיֹּ֤אמֶר שָׁאוּל֙ אֶל־יְהֹונָתָ֣ן בְּנֹ֔ו מַדּ֜וּעַ לֹא־בָ֧א בֶן־יִשַׁ֛י גַּם־תְּמֹ֥ול גַּם־הַיֹּ֖ום אֶל־הַלָּֽחֶם׃ ,וַיֹּ֤אמֶר שָׁאוּל֙ אֶל־יְהֹונָתָ֣ן בְּנֹ֔ו ,אֶל־יְהֹונָתָ֣ן בְּנֹ֔ו ,Cmpl
10897,456674,1_Samuel 21:2,clause_x,וַיָּבֹ֤א דָוִד֙ נֹ֔בֶה אֶל־אֲחִימֶ֖לֶךְ הַכֹּהֵ֑ן וַיֶּחֱרַ֨ד אֲחִימֶ֜לֶךְ לִקְרַ֣את דָּוִ֗ד וַיֹּ֤אמֶר לֹו֙ מַדּ֤וּעַ אַתָּה֙ לְבַדֶּ֔ךָ וְאִ֖ישׁ אֵ֥ין אִתָּֽךְ׃ ,וַיָּבֹ֤א דָוִד֙ נֹ֔בֶה אֶל־אֲחִימֶ֖לֶךְ הַכֹּהֵ֑ן ,נֹ֔בֶה אֶל־אֲחִימֶ֖לֶךְ הַכֹּהֵ֑ן ,Cmpl
10915,456760,1_Samuel 22:3,clause_x,וַיֵּ֧לֶךְ דָּוִ֛ד מִשָּׁ֖ם מִצְפֵּ֣ה מֹואָ֑ב וַיֹּ֣אמֶר׀ אֶל־מֶ֣לֶךְ מֹואָ֗ב יֵֽצֵא־נָ֞א אָבִ֤י וְאִמִּי֙ אִתְּכֶ֔ם עַ֚ד אֲשֶׁ֣ר אֵדַ֔ע מַה־יַּֽעֲשֶׂה־לִּ֖י אֱלֹהִֽים׃ ,וַיֹּ֣אמֶר׀ אֶל־מֶ֣לֶךְ מֹואָ֗ב ,אֶל־מֶ֣לֶךְ מֹואָ֗ב ,Cmpl
11042,457426,1_Samuel 26:13,clause_x,וַיַּעֲבֹ֤ר דָּוִד֙ הָעֵ֔בֶר וַיַּעֲמֹ֥ד עַל־רֹאשׁ־הָהָ֖ר מֵֽרָחֹ֑ק רַ֥ב הַמָּקֹ֖ום בֵּינֵיהֶֽם׃ ,וַיַּעֲמֹ֥ד עַל־רֹאשׁ־הָהָ֖ר מֵֽרָחֹ֑ק ,מֵֽרָחֹ֑ק ,Adju
11092,457682,1_Samuel 28:23,clause_x,וַיְמָאֵ֗ן וַיֹּ֨אמֶר֙ לֹ֣א אֹכַ֔ל וַיִּפְרְצוּ־בֹ֤ו עֲבָדָיו֙ וְגַם־הָ֣אִשָּׁ֔ה וַיִּשְׁמַ֖ע לְקֹלָ֑ם וַיָּ֨קָם֙ מֵֽהָאָ֔רֶץ וַיֵּ֖שֶׁב אֶל־הַמִּטָּֽה׃ ,וַיֵּ֖שֶׁב אֶל־הַמִּטָּֽה׃ ,אֶל־הַמִּטָּֽה׃ ,Cmpl
11124,457847,1_Samuel 30:20,clause_x,וַיִּקַּ֣ח דָּוִ֔ד אֶת־כָּל־הַצֹּ֖אן וְהַבָּקָ֑ר נָהֲג֗וּ לִפְנֵי֙ הַמִּקְנֶ֣ה הַה֔וּא וַיֹּ֣אמְר֔וּ זֶ֖ה שְׁלַ֥ל דָּוִֽד׃ ,נָהֲג֗וּ לִפְנֵי֙ הַמִּקְנֶ֣ה הַה֔וּא ,לִפְנֵי֙ הַמִּקְנֶ֣ה הַה֔וּא ,Loca
11328,458812,2_Samuel 9:1,clause_x,וַיֹּ֣אמֶר דָּוִ֔ד הֲכִ֣י יֶשׁ־עֹ֔וד אֲשֶׁ֥ר נֹותַ֖ר לְבֵ֣ית שָׁא֑וּל וְאֶעֱשֶׂ֤ה עִמֹּו֙ חֶ֔סֶד בַּעֲב֖וּר יְהֹונָתָֽן׃ ,אֲשֶׁ֥ר נֹותַ֖ר לְבֵ֣ית שָׁא֑וּל ,לְבֵ֣ית שָׁא֑וּל ,Cmpl
11472,459369,2_Samuel 13:19,clause_x,וַתִּקַּ֨ח תָּמָ֥ר אֵ֨פֶר֙ עַל־רֹאשָׁ֔הּ וּכְתֹ֧נֶת הַפַּסִּ֛ים אֲשֶׁ֥ר עָלֶ֖יהָ קָרָ֑עָה וַתָּ֤שֶׂם יָדָהּ֙ עַל־רֹאשָׁ֔הּ וַתֵּ֥לֶךְ הָלֹ֖וךְ וְזָעָֽקָה׃ ,וַתָּ֤שֶׂם יָדָהּ֙ עַל־רֹאשָׁ֔הּ ,עַל־רֹאשָׁ֔הּ ,Cmpl
11476,459385,2_Samuel 13:22,clause_x,וְלֹֽא־דִבֶּ֧ר אַבְשָׁלֹ֛ום עִם־אַמְנֹ֖ון לְמֵרָ֣ע וְעַד־טֹ֑וב כִּֽי־שָׂנֵ֤א אַבְשָׁלֹום֙ אֶת־אַמְנֹ֔ון עַל־דְּבַר֙ אֲשֶׁ֣ר עִנָּ֔ה אֵ֖ת תָּמָ֥ר אֲחֹתֹֽו׃ פ ,אֲשֶׁ֣ר עִנָּ֔ה אֵ֖ת תָּמָ֥ר אֲחֹתֹֽו׃ פ ,אֵ֖ת תָּמָ֥ר אֲחֹתֹֽו׃ פ ,Objc
11594,459964,2_Samuel 17:1,clause_x,וַיֹּ֥אמֶר אֲחִיתֹ֖פֶל אֶל־אַבְשָׁלֹ֑ם אֶבְחֲרָ֣ה נָּ֗א שְׁנֵים־עָשָׂ֥ר אֶ֨לֶף֙ אִ֔ישׁ וְאָק֛וּמָה וְאֶרְדְּפָ֥ה אַחֲרֵי־דָוִ֖ד הַלָּֽיְלָה׃ ,אֶבְחֲרָ֣ה נָּ֗א שְׁנֵים־עָשָׂ֥ר אֶ֨לֶף֙ אִ֔ישׁ ,שְׁנֵים־עָשָׂ֥ר אֶ֨לֶף֙ אִ֔ישׁ ,Objc
11608,460061,2_Samuel 17:19,clause_x,וַתִּקַּ֣ח הָאִשָּׁ֗ה וַתִּפְרֹ֤שׂ אֶת־הַמָּסָךְ֙ עַל־פְּנֵ֣י הַבְּאֵ֔ר וַתִּשְׁטַ֥ח עָלָ֖יו הָֽרִפֹ֑ות וְלֹ֥א נֹודַ֖ע דָּבָֽר׃ ,וַתִּשְׁטַ֥ח עָלָ֖יו הָֽרִפֹ֑ות ,הָֽרִפֹ֑ות ,Objc
11660,460245,2_Samuel 18:26,clause_x,וַיַּ֣רְא הַצֹּפֶה֮ אִישׁ־אַחֵ֣ר רָץ֒ וַיִּקְרָ֤א הַצֹּפֶה֙ אֶל־הַשֹּׁעֵ֔ר וַיֹּ֕אמֶר הִנֵּה־אִ֖ישׁ רָ֣ץ לְבַדֹּ֑ו וַיֹּ֥אמֶר הַמֶּ֖לֶךְ גַּם־זֶ֥ה מְבַשֵּֽׂר׃ ,וַיִּקְרָ֤א הַצֹּפֶה֙ אֶל־הַשֹּׁעֵ֔ר ,אֶל־הַשֹּׁעֵ֔ר ,Cmpl
11731,460530,2_Samuel 20:3,clause_x,וַיָּבֹ֨א דָוִ֣ד אֶל־בֵּיתֹו֮ יְרֽוּשָׁלִַם֒ וַיִּקַּ֣ח הַמֶּ֡לֶךְ אֵ֣ת עֶֽשֶׂר־נָשִׁ֣ים׀ פִּלַגְשִׁ֡ים אֲשֶׁ֣ר הִנִּיחַ֩ לִשְׁמֹ֨ר הַבַּ֜יִת וַֽיִּתְּנֵ֤ם בֵּית־מִשְׁמֶ֨רֶת֙ וַֽיְכַלְכְּלֵ֔ם וַאֲלֵיהֶ֖ם לֹא־בָ֑א וַתִּהְיֶ֧ינָה צְרֻרֹ֛ות עַד־יֹ֥ום מֻתָ֖ן אַלְמְנ֥וּת חַיּֽוּת׃ ס ,וַתִּהְיֶ֧ינָה צְרֻרֹ֛ות עַד־יֹ֥ום ,עַד־יֹ֥ום ,Adju
11821,460977,2_Samuel 23:21,clause_x,וְהוּא־הִכָּה֩ אֶת־אִ֨ישׁ מִצְרִ֜י אִ֣ישׁ מַרְאֶ֗ה וּבְיַ֤ד הַמִּצְרִי֙ חֲנִ֔ית וַיֵּ֥רֶד אֵלָ֖יו בַּשָּׁ֑בֶט וַיִּגְזֹ֤ל אֶֽת־הַחֲנִית֙ מִיַּ֣ד הַמִּצְרִ֔י וַיַּהַרְגֵ֖הוּ בַּחֲנִיתֹֽו׃ ,וַיִּגְזֹ֤ל אֶֽת־הַחֲנִית֙ מִיַּ֣ד הַמִּצְרִ֔י ,מִיַּ֣ד הַמִּצְרִ֔י ,Cmpl
11851,461144,1_Kings 1:2,clause_x,וַיֹּ֧אמְרוּ לֹ֣ו עֲבָדָ֗יו יְבַקְשׁ֞וּ לַאדֹנִ֤י הַמֶּ֨לֶךְ֙ נַעֲרָ֣ה בְתוּלָ֔ה וְעָֽמְדָה֙ לִפְנֵ֣י הַמֶּ֔לֶךְ וּתְהִי־לֹ֖ו סֹכֶ֑נֶת וְשָׁכְבָ֣ה בְחֵיקֶ֔ךָ וְחַ֖ם לַאדֹנִ֥י הַמֶּֽלֶךְ׃ ,יְבַקְשׁ֞וּ לַאדֹנִ֤י הַמֶּ֨לֶךְ֙ נַעֲרָ֣ה בְתוּלָ֔ה ,נַעֲרָ֣ה בְתוּלָ֔ה ,Objc
11972,461596,1_Kings 2:44,clause_x,וַיֹּ֨אמֶר הַמֶּ֜לֶךְ אֶל־שִׁמְעִ֗י אַתָּ֤ה יָדַ֨עְתָּ֙ אֵ֣ת כָּל־הָרָעָ֗ה אֲשֶׁ֤ר יָדַע֙ לְבָ֣בְךָ֔ אֲשֶׁ֥ר עָשִׂ֖יתָ לְדָוִ֣ד אָבִ֑י וְהֵשִׁ֧יב יְהוָ֛ה אֶת־רָעָתְךָ֖ בְּרֹאשֶֽׁךָ׃ ,אֲשֶׁ֥ר עָשִׂ֖יתָ לְדָוִ֣ד אָבִ֑י ,לְדָוִ֣ד אָבִ֑י ,Cmpl
12049,462066,1_Kings 7:14,clause_x,בֶּן־אִשָּׁה֩ אַלְמָנָ֨ה ה֜וּא מִמַּטֵּ֣ה נַפְתָּלִ֗י וְאָבִ֣יו אִישׁ־צֹרִי֮ חֹרֵ֣שׁ נְחֹשֶׁת֒ וַ֠יִּמָּלֵא אֶת־הַחָכְמָ֤ה וְאֶת־הַתְּבוּנָה֙ וְאֶת־הַדַּ֔עַת לַעֲשֹׂ֥ות כָּל־מְלָאכָ֖ה בַּנְּחֹ֑שֶׁת וַיָּבֹוא֙ אֶל־הַמֶּ֣לֶךְ שְׁלֹמֹ֔ה וַיַּ֖עַשׂ אֶת־כָּל־מְלַאכְתֹּֽו׃ ,וַיַּ֖עַשׂ אֶת־כָּל־מְלַאכְתֹּֽו׃ ,אֶת־כָּל־מְלַאכְתֹּֽו׃ ,Objc
12064,462190,1_Kings 7:51,clause_x,וַתִּשְׁלַם֙ כָּל־הַמְּלָאכָ֔ה אֲשֶׁ֥ר עָשָׂ֛ה הַמֶּ֥לֶךְ שְׁלֹמֹ֖ה בֵּ֣ית יְהוָ֑ה וַיָּבֵ֨א שְׁלֹמֹ֜ה אֶת־קָדְשֵׁ֣י׀ דָּוִ֣ד אָבִ֗יו אֶת־הַכֶּ֤סֶף וְאֶת־הַזָּהָב֙ וְאֶת־הַכֵּלִ֔ים נָתַ֕ן בְּאֹצְרֹ֖ות בֵּ֥ית יְהוָֽה׃ פ ,אֲשֶׁ֥ר עָשָׂ֛ה הַמֶּ֥לֶךְ שְׁלֹמֹ֖ה בֵּ֣ית יְהוָ֑ה ,בֵּ֣ית יְהוָ֑ה ,Objc
12150,462503,1_Kings 9:6,clause_x,אִם־שֹׁ֨וב תְּשֻׁב֜וּן אַתֶּ֤ם וּבְנֵיכֶם֙ מֵֽאַחֲרַ֔י וְלֹ֤א תִשְׁמְרוּ֙ מִצְוֹתַ֣י חֻקֹּתַ֔י אֲשֶׁ֥ר נָתַ֖תִּי לִפְנֵיכֶ֑ם וַהֲלַכְתֶּ֗ם וַעֲבַדְתֶּם֙ אֱלֹהִ֣ים אֲחֵרִ֔ים וְהִשְׁתַּחֲוִיתֶ֖ם לָהֶֽם׃ ,אִם־שֹׁ֨וב תְּשֻׁב֜וּן אַתֶּ֤ם וּבְנֵיכֶם֙ מֵֽאַחֲרַ֔י ,מֵֽאַחֲרַ֔י ,Cmpl
12153,462507,1_Kings 9:6,clause_x,אִם־שֹׁ֨וב תְּשֻׁב֜וּן אַתֶּ֤ם וּבְנֵיכֶם֙ מֵֽאַחֲרַ֔י וְלֹ֤א תִשְׁמְרוּ֙ מִצְוֹתַ֣י חֻקֹּתַ֔י אֲשֶׁ֥ר נָתַ֖תִּי לִפְנֵיכֶ֑ם וַהֲלַכְתֶּ֗ם וַעֲבַדְתֶּם֙ אֱלֹהִ֣ים אֲחֵרִ֔ים וְהִשְׁתַּחֲוִיתֶ֖ם לָהֶֽם׃ ,וַעֲבַדְתֶּם֙ אֱלֹהִ֣ים אֲחֵרִ֔ים ,אֱלֹהִ֣ים אֲחֵרִ֔ים ,Objc
12270,462973,1_Kings 12:27,clause_x,אִֽם־יַעֲלֶ֣ה׀ הָעָ֣ם הַזֶּ֗ה לַעֲשֹׂ֨ות זְבָחִ֤ים בְּבֵית־יְהוָה֙ בִּיר֣וּשָׁלִַ֔ם וְ֠שָׁב לֵ֣ב הָעָ֤ם הַזֶּה֙ אֶל־אֲדֹ֣נֵיהֶ֔ם אֶל־רְחַבְעָ֖ם מֶ֣לֶךְ יְהוּדָ֑ה וַהֲרָגֻ֕נִי וְשָׁ֖בוּ אֶל־רְחַבְעָ֥ם מֶֽלֶךְ־יְהוּדָֽה׃ ,אִֽם־יַעֲלֶ֣ה׀ הָעָ֣ם הַזֶּ֗ה ,הָעָ֣ם הַזֶּ֗ה ,Subj
12313,463126,1_Kings 13:21,clause_x,וַיִּקְרָ֞א אֶל־אִ֣ישׁ הָאֱלֹהִ֗ים אֲשֶׁר־בָּ֤א מִֽיהוּדָה֙ לֵאמֹ֔ר כֹּ֖ה אָמַ֣ר יְהוָ֑ה יַ֗עַן כִּ֤י מָרִ֨יתָ֙ פִּ֣י יְהוָ֔ה וְלֹ֤א שָׁמַ֨רְתָּ֙ אֶת־הַמִּצְוָ֔ה אֲשֶׁ֥ר צִוְּךָ֖ יְהוָ֥ה אֱלֹהֶֽיךָ׃ ,יַ֗עַן כִּ֤י מָרִ֨יתָ֙ פִּ֣י יְהוָ֔ה ,פִּ֣י יְהוָ֔ה ,Objc
12326,463163,1_Kings 13:27,clause_x,וַיְדַבֵּ֤ר אֶל־בָּנָיו֙ לֵאמֹ֔ר חִבְשׁוּ־לִ֖י אֶֽת־הַחֲמֹ֑ור וַֽיַּחֲבֹֽשׁוּ׃ ,וַיְדַבֵּ֤ר אֶל־בָּנָיו֙ ,אֶל־בָּנָיו֙ ,Cmpl
12393,463436,1_Kings 15:29,clause_x,וַיְהִ֣י כְמָלְכֹ֗ו הִכָּה֙ אֶת־כָּל־בֵּ֣ית יָרָבְעָ֔ם לֹֽא־הִשְׁאִ֧יר כָּל־נְשָׁמָ֛ה לְיָרָבְעָ֖ם עַד־הִשְׁמִדֹ֑ו כִּדְבַ֣ר יְהוָ֔ה אֲשֶׁ֣ר דִּבֶּ֔ר בְּיַד־עַבְדֹּ֖ו אֲחִיָּ֥ה הַשִּׁילֹנִֽי׃ ,הִכָּה֙ אֶת־כָּל־בֵּ֣ית יָרָבְעָ֔ם ,אֶת־כָּל־בֵּ֣ית יָרָבְעָ֔ם ,Objc
12417,463557,1_Kings 16:28,clause_x,וַיִּשְׁכַּ֤ב עָמְרִי֙ עִם־אֲבֹתָ֔יו וַיִּקָּבֵ֖ר בְּשֹׁמְרֹ֑ון וַיִּמְלֹ֛ךְ אַחְאָ֥ב בְּנֹ֖ו תַּחְתָּֽיו׃ פ ,וַיִּשְׁכַּ֤ב עָמְרִי֙ עִם־אֲבֹתָ֔יו ,עִם־אֲבֹתָ֔יו ,Cmpl
12509,464114,1_Kings 20:5,clause_x,וַיָּשֻׁ֨בוּ֙ הַמַּלְאָכִ֔ים וַיֹּ֣אמְר֔וּ כֹּֽה־אָמַ֥ר בֶּן־הֲדַ֖ד לֵאמֹ֑ר כִּֽי־שָׁלַ֤חְתִּי אֵלֶ֨יךָ֙ לֵאמֹ֔ר כַּסְפְּךָ֧ וּזְהָבְךָ֛ וְנָשֶׁ֧יךָ וּבָנֶ֖יךָ לִ֥י תִתֵּֽן׃ ,וַיָּשֻׁ֨בוּ֙ הַמַּלְאָכִ֔ים ,הַמַּלְאָכִ֔ים ,Subj
12771,465473,2_Kings 5:14,clause_x,וַיֵּ֗רֶד וַיִּטְבֹּ֤ל בַּיַּרְדֵּן֙ שֶׁ֣בַע פְּעָמִ֔ים כִּדְבַ֖ר אִ֣ישׁ הָאֱלֹהִ֑ים וַיָּ֣שָׁב בְּשָׂרֹ֗ו כִּבְשַׂ֛ר נַ֥עַר קָטֹ֖ן וַיִּטְהָֽר׃ ,וַיָּ֣שָׁב בְּשָׂרֹ֗ו כִּבְשַׂ֛ר נַ֥עַר קָטֹ֖ן ,כִּבְשַׂ֛ר נַ֥עַר קָטֹ֖ן ,Adju
12833,465799,2_Kings 7:8,clause_x,וַיָּבֹאוּ֩ הַֽמְצֹרָעִ֨ים הָאֵ֜לֶּה עַד־קְצֵ֣ה הַֽמַּחֲנֶ֗ה וַיָּבֹ֜אוּ אֶל־אֹ֤הֶל אֶחָד֙ וַיֹּאכְל֣וּ וַיִּשְׁתּ֔וּ וַיִּשְׂא֣וּ מִשָּׁ֗ם כֶּ֤סֶף וְזָהָב֙ וּבְגָדִ֔ים וַיֵּלְכ֖וּ וַיַּטְמִ֑נוּ וַיָּשֻׁ֗בוּ וַיָּבֹ֨אוּ֙ אֶל־אֹ֣הֶל אַחֵ֔ר וַיִּשְׂא֣וּ מִשָּׁ֔ם וַיֵּלְכ֖וּ וַיַּטְמִֽנוּ׃ ,וַיָּבֹ֜אוּ אֶל־אֹ֤הֶל אֶחָד֙ ,אֶל־אֹ֤הֶל אֶחָד֙ ,Cmpl
12839,465831,2_Kings 7:11,clause_x,וַיִּקְרָ֖א הַשֹּֽׁעֲרִ֑ים וַיַּגִּ֕ידוּ בֵּ֥ית הַמֶּ֖לֶךְ פְּנִֽימָה׃ ,וַיִּקְרָ֖א הַשֹּֽׁעֲרִ֑ים ,הַשֹּֽׁעֲרִ֑ים ,Objc
12848,465865,2_Kings 7:15,clause_x,וַיֵּלְכ֣וּ אַחֲרֵיהֶם֮ עַד־הַיַּרְדֵּן֒ וְהִנֵּ֣ה כָל־הַדֶּ֗רֶךְ מְלֵאָ֤ה בְגָדִים֙ וְכֵלִ֔ים אֲשֶׁר־הִשְׁלִ֥יכוּ אֲרָ֖ם בְּחָפְזָ֑ם וַיָּשֻׁ֨בוּ֙ הַמַּלְאָכִ֔ים וַיַּגִּ֖דוּ לַמֶּֽלֶךְ׃ ,וַיַּגִּ֖דוּ לַמֶּֽלֶךְ׃ ,לַמֶּֽלֶךְ׃ ,Cmpl
12858,465901,2_Kings 8:2,clause_x,וַתָּ֨קָם֙ הָֽאִשָּׁ֔ה וַתַּ֕עַשׂ כִּדְבַ֖ר אִ֣ישׁ הָאֱלֹהִ֑ים וַתֵּ֤לֶךְ הִיא֙ וּבֵיתָ֔הּ וַתָּ֥גָר בְּאֶֽרֶץ־פְּלִשְׁתִּ֖ים שֶׁ֥בַע שָׁנִֽים׃ ,וַתָּ֨קָם֙ הָֽאִשָּׁ֔ה ,הָֽאִשָּׁ֔ה ,Subj
12861,465906,2_Kings 8:3,clause_x,וַיְהִ֗י מִקְצֵה֙ שֶׁ֣בַע שָׁנִ֔ים וַתָּ֥שָׁב הָאִשָּׁ֖ה מֵאֶ֣רֶץ פְּלִשְׁתִּ֑ים וַתֵּצֵא֙ לִצְעֹ֣ק אֶל־הַמֶּ֔לֶךְ אֶל־בֵּיתָ֖הּ וְאֶל־שָׂדָֽהּ׃ ,וַתָּ֥שָׁב הָאִשָּׁ֖ה מֵאֶ֣רֶץ פְּלִשְׁתִּ֑ים ,מֵאֶ֣רֶץ פְּלִשְׁתִּ֑ים ,Cmpl
12917,466181,2_Kings 9:24,clause_x,וְיֵה֞וּא מִלֵּ֧א יָדֹ֣ו בַקֶּ֗שֶׁת וַיַּ֤ךְ אֶת־יְהֹורָם֙ בֵּ֣ין זְרֹעָ֔יו וַיֵּצֵ֥א הַחֵ֖צִי מִלִּבֹּ֑ו וַיִּכְרַ֖ע בְּרִכְבֹּֽו׃ ,וַיֵּצֵ֥א הַחֵ֖צִי מִלִּבֹּ֑ו ,מִלִּבֹּ֑ו ,Cmpl
12949,466396,2_Kings 10:25,clause_x,וַיְהִ֞י כְּכַלֹּתֹ֣ו׀ לַעֲשֹׂ֣ות הָעֹלָ֗ה וַיֹּ֣אמֶר יֵ֠הוּא לָרָצִ֨ים וְלַשָּׁלִשִׁ֜ים בֹּ֤אוּ הַכּוּם֙ אִ֣ישׁ אַל־יֵצֵ֔א וַיַּכּ֖וּם לְפִי־חָ֑רֶב וַיַּשְׁלִ֗כוּ הָֽרָצִים֙ וְהַשָּׁ֣לִשִׁ֔ים וַיֵּלְכ֖וּ עַד־עִ֥יר בֵּית־הַבָּֽעַל׃ ,וַיֵּלְכ֖וּ עַד־עִ֥יר בֵּית־הַבָּֽעַל׃ ,עַד־עִ֥יר בֵּית־הַבָּֽעַל׃ ,Cmpl
13013,466643,2_Kings 13:11,clause_x,וַיַּֽעֲשֶׂ֥ה הָרַ֖ע בְּעֵינֵ֣י יְהוָ֑ה לֹ֣א סָ֗ר מִכָּל־חַטֹּ֞אות יָרָבְעָ֧ם בֶּן־נְבָ֛ט אֲשֶׁר־הֶחֱטִ֥יא אֶת־יִשְׂרָאֵ֖ל בָּ֥הּ הָלָֽךְ׃ ,לֹ֣א סָ֗ר מִכָּל־חַטֹּ֞אות יָרָבְעָ֧ם בֶּן־נְבָ֛ט ,מִכָּל־חַטֹּ֞אות יָרָבְעָ֧ם בֶּן־נְבָ֛ט ,Cmpl
13017,466655,2_Kings 13:14,clause_x,וֶֽאֱלִישָׁע֙ חָלָ֣ה אֶת־חָלְיֹ֔ו אֲשֶׁ֥ר יָמ֖וּת בֹּ֑ו וַיֵּ֨רֶד אֵלָ֜יו יֹואָ֣שׁ מֶֽלֶךְ־יִשְׂרָאֵ֗ל וַיֵּ֤בְךְּ עַל־פָּנָיו֙ וַיֹּאמַ֔ר אָבִ֣י׀ אָבִ֔י רֶ֥כֶב יִשְׂרָאֵ֖ל וּפָרָשָֽׁיו׃ ,וַיֵּ֨רֶד אֵלָ֜יו יֹואָ֣שׁ מֶֽלֶךְ־יִשְׂרָאֵ֗ל ,יֹואָ֣שׁ מֶֽלֶךְ־יִשְׂרָאֵ֗ל ,Subj
13136,467104,2_Kings 17:23,clause_x,עַ֠ד אֲשֶׁר־הֵסִ֨יר יְהוָ֤ה אֶת־יִשְׂרָאֵל֙ מֵעַ֣ל פָּנָ֔יו כַּאֲשֶׁ֣ר דִּבֶּ֔ר בְּיַ֖ד כָּל־עֲבָדָ֣יו הַנְּבִיאִ֑ים וַיִּ֨גֶל יִשְׂרָאֵ֜ל מֵעַ֤ל אַדְמָתֹו֙ אַשּׁ֔וּרָה עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ פ ,עַ֠ד אֲשֶׁר־הֵסִ֨יר יְהוָ֤ה אֶת־יִשְׂרָאֵל֙ מֵעַ֣ל פָּנָ֔יו ,מֵעַ֣ל פָּנָ֔יו ,Cmpl
13171,467256,2_Kings 18:19,clause_x,וַיֹּ֤אמֶר אֲלֵהֶם֙ רַב־שָׁקֵ֔ה אִמְרוּ־נָ֖א אֶל־חִזְקִיָּ֑הוּ כֹּֽה־אָמַ֞ר הַמֶּ֤לֶךְ הַגָּדֹול֙ מֶ֣לֶךְ אַשּׁ֔וּר מָ֧ה הַבִּטָּחֹ֛ון הַזֶּ֖ה אֲשֶׁ֥ר בָּטָֽחְתָּ׃ ,כֹּֽה־אָמַ֞ר הַמֶּ֤לֶךְ הַגָּדֹול֙ מֶ֣לֶךְ אַשּׁ֔וּר ,הַמֶּ֤לֶךְ הַגָּדֹול֙ מֶ֣לֶךְ אַשּׁ֔וּר ,Subj
13236,467560,2_Kings 20:9,clause_x,וַיֹּ֣אמֶר יְשַׁעְיָ֗הוּ זֶה־לְּךָ֤ הָאֹות֙ מֵאֵ֣ת יְהוָ֔ה כִּ֚י יַעֲשֶׂ֣ה יְהוָ֔ה אֶת־הַדָּבָ֖ר אֲשֶׁ֣ר דִּבֵּ֑ר הָלַ֤ךְ הַצֵּל֙ עֶ֣שֶׂר מַֽעֲלֹ֔ות אִם־יָשׁ֖וּב עֶ֥שֶׂר מַעֲלֹֽות׃ ,כִּ֚י יַעֲשֶׂ֣ה יְהוָ֔ה אֶת־הַדָּבָ֖ר ,אֶת־הַדָּבָ֖ר ,Objc
13249,467625,2_Kings 21:3,clause_x,וַיָּ֗שָׁב וַיִּ֨בֶן֙ אֶת־הַבָּמֹ֔ות אֲשֶׁ֥ר אִבַּ֖ד חִזְקִיָּ֣הוּ אָבִ֑יו וַיָּ֨קֶם מִזְבְּחֹ֜ת לַבַּ֗עַל וַיַּ֤עַשׂ אֲשֵׁרָה֙ כַּאֲשֶׁ֣ר עָשָׂ֗ה אַחְאָב֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל וַיִּשְׁתַּ֨חוּ֙ לְכָל־צְבָ֣א הַשָּׁמַ֔יִם וַֽיַּעֲבֹ֖ד אֹתָֽם׃ ,וַיִּ֨בֶן֙ אֶת־הַבָּמֹ֔ות ,אֶת־הַבָּמֹ֔ות ,Objc
