node,verse,book,booksuper,canon_part,period,times_etcbc,times_utf8,times_utf8d,times_POS,TA Heads,head_utf8,funct_type,function,quality,name,text,n_times,lex_token,is_advb,tense,firstw,genre,domain,gendom,clause,sentence,cl_rela,cl_type,cl_kind,verb,verb_etcbc,verb_utf8,verb_text,verbform,verb_stem,cl_args,has_objc,has_cmpl,has_subj,has_oc,Time Position,cl_type2,cl_nsuccs,cl_clust50,cl_clust10,verbtense,vt_order,PP,unmodified,modtag,modtag2,front,ph_type,has_time,notes,main_genre,APPO,DEF,ORDN,ØPP,GP,QUANT,PL,NUM,PARA,DEMON,demon_type,ADJV,TIMEAPPO,SPEC,SFX3,SFX,DU,SFX1,SFX2,ADVB,CARDC
472211,Isaiah 48:5,Isaiah,Isaiah,Prophets,,>Z,אז,זא,ADVB,	exthebrew{אז},אז,main,posterior_dur,duration,posterior_dur,מֵאָ֔ז ,1,מן.זמן,1,,	exthebrew{ו},prophetic,Q,prophetic.Q,וָאַגִּ֤יד לְךָ֙ מֵאָ֔ז ,וָאַגִּ֤יד לְךָ֙ מֵאָ֔ז ,Main,Way0,VC,228861.0,NGD[,נגד,אגיד,wayq,hif,W-V-C-T,0,1,1,1,final,Way0,7,892,4467,PAST,VT,1.0,1,,Ø,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472221,Isaiah 48:6,Isaiah,Isaiah,Prophets,,<TH,עתה,התע,ADVB,	exthebrew{עתה},עתה,main,posterior_dur,duration,posterior_dur,מֵעַ֔תָּה ,1,מן.זמן,1,PRES,	exthebrew{שמע},prophetic,Q,prophetic.Q,הִשְׁמַעְתִּ֤יךָ חֲדָשֹׁות֙ מֵעַ֔תָּה ,הִשְׁמַעְתִּ֤יךָ חֲדָשֹׁות֙ מֵעַ֔תָּה וּנְצֻרֹ֖ות ,Main,ZQt0,VC,228886.0,CM<[,שׁמע,השׁמעתיך,qtl,hif,V-O-O-T,1,0,0,1,final,ZQt0,18,892,4468,PRES,VT,1.0,1,,Ø,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472224,Isaiah 48:7,Isaiah,Isaiah,Prophets,,<TH,עתה,התע,ADVB,	exthebrew{עתה},עתה,main,simultaneous,location,simultaneous,עַתָּ֤ה ,1,עתה,1,PRES,	exthebrew{עתה},prophetic,Q,prophetic.Q,עַתָּ֤ה נִבְרְאוּ֙ ,עַתָּ֤ה נִבְרְאוּ֙ ,Main,xQt0,VC,228896.0,BR>[,ברא,נבראו,qtl,nif,T-V,0,0,0,0,preposed,xQt0,15,892,4468,PRES,TV,0.0,1,,Ø,עתה,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472225,Isaiah 48:7,Isaiah,Isaiah,Prophets,,>Z|JWM/,אז|יום,םוי|זא,ADVB|NOUN,	exthebrew{יום}|	exthebrew{אז},אז,compound,anterior_dur + anterior,,anterior_dur + anterior,מֵאָ֔ז לִפְנֵי־יֹ֖ום ,2,מן.זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וְלֹ֣א מֵאָ֔ז וְלִפְנֵי־יֹ֖ום ,וְלֹ֣א מֵאָ֔ז וְלִפְנֵי־יֹ֖ום ,Main,NmCl,NC,,,,,Ø,,W-T,0,0,0,0,final,NmCl,0,892,4469,,,1.0,0,,,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472231,Isaiah 48:8,Isaiah,Isaiah,Prophets,,>Z,אז,זא,ADVB,	exthebrew{אז},אז,main,posterior_dur,duration,posterior_dur,מֵאָ֖ז ,1,מן.זמן,1,,	exthebrew{גם},prophetic,Q,prophetic.Q,גַּ֕ם מֵאָ֖ז לֹא־פִתְּחָ֣ה אָזְנֶ֑ךָ ,גַּ֕ם מֵאָ֖ז לֹא־פִתְּחָ֣ה אָזְנֶ֑ךָ ,Main,xQt0,VC,228922.0,PTX[,פתח,פתחה,qtl,piel,T-V-O,1,0,0,1,preposed,xQt0,0,892,4469,PRES PERF,TV,1.0,0,,,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472234,Isaiah 48:8,Isaiah,Isaiah,Prophets,,BVN/,בטן,ןטב,NOUN,	exthebrew{בטן},בטן,main,posterior_dur,duration,posterior_dur,מִבֶּ֖טֶן ,1,מן.זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וּמִבֶּ֖טֶן קֹ֥רָא לָֽךְ׃ ,כִּ֤י יָדַ֨עְתִּי֙ בָּגֹ֣וד תִּבְגֹּ֔וד וּפֹשֵׁ֥עַ מִבֶּ֖טֶן קֹ֥רָא לָֽךְ׃ ,Main,WXQt,VC,228932.0,QR>[,קרא,קרא,qtl,pual,W-S-T-V-C,0,1,1,1,preposed,WXQt,0,892,4469,PAST,TV,1.0,1,,Ø,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472270,Isaiah 48:16,Isaiah,Isaiah,Prophets,,R>C/,ראשׁ,שאר,NOUN,	exthebrew{ראש},ראשׁ,main,posterior_dur,duration,posterior_dur,מֵרֹאשׁ֙ ,1,מן.זמן,0,,	exthebrew{לא},prophetic,Q,prophetic.Q,לֹ֤א מֵרֹאשׁ֙ בַּסֵּ֣תֶר דִּבַּ֔רְתִּי ,לֹ֤א מֵרֹאשׁ֙ בַּסֵּ֣תֶר דִּבַּ֔רְתִּי ,Main,xQt0,VC,229030.0,DBR[,דבר,דברתי,qtl,piel,T-A-V,0,0,0,0,preposed,xQt0,2,893,4473,PRES PERF,TV,1.0,1,,Ø,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472273,Isaiah 48:16,Isaiah,Isaiah,Prophets,,<TH,עתה,התע,ADVB,	exthebrew{עתה},עתה,main,simultaneous,location,simultaneous,עַתָּ֗ה ,1,עתה,1,PRES,	exthebrew{ו},prophetic,Q,prophetic.Q,וְעַתָּ֗ה אֲדֹנָ֧י יְהוִ֛ה שְׁלָחַ֖נִי וְרוּחֹֽו׃ פ ,וְעַתָּ֗ה אֲדֹנָ֧י יְהוִ֛ה שְׁלָחַ֖נִי וְרוּחֹֽו׃ פ ,Main,WXQt,VC,229040.0,CLX[,שׁלח,שׁלחני,qtl,qal,W-T-S-V-O,1,0,0,1,preposed,WXQt,0,893,4473,PRES PERF,TV,0.0,1,,Ø,עתה,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472305,Isaiah 49:1,Isaiah,Isaiah,Prophets,,BVN/,בטן,ןטב,NOUN,	exthebrew{בטן},בטן,main,posterior_dur,duration,posterior_dur,מִבֶּ֣טֶן ,1,מן.זמן,0,,	exthebrew{יהוה},prophetic,Q,prophetic.Q,יְהוָה֙ מִבֶּ֣טֶן קְרָאָ֔נִי ,יְהוָה֙ מִבֶּ֣טֶן קְרָאָ֔נִי ,Main,XQtl,VC,229152.0,QR>[,קרא,קראני,qtl,qal,S-T-V-O,1,0,0,1,preposed,XQtl,44,894,4477,PAST,TV,1.0,1,,Ø,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472306,Isaiah 49:1,Isaiah,Isaiah,Prophets,,M<JM/,מעים,םיעמ,NOUN,	exthebrew{מעים},מעים,main,posterior_dur,duration,posterior_dur,מִמְּעֵ֥י אִמִּ֖י ,1,מן.זמן,0,,	exthebrew{מן},prophetic,Q,prophetic.Q,מִמְּעֵ֥י אִמִּ֖י הִזְכִּ֥יר שְׁמִֽי׃ ,מִמְּעֵ֥י אִמִּ֖י הִזְכִּ֥יר שְׁמִֽי׃ ,Main,xQt0,VC,229156.0,ZKR[,זכר,הזכיר,qtl,hif,T-V-O,1,0,0,1,preposed,xQt0,12,894,4477,PAST,TV,1.0,0,PL+C,PL+C,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472320,Isaiah 49:5,Isaiah,Isaiah,Prophets,,<TH,עתה,התע,ADVB,	exthebrew{עתה},עתה,main,simultaneous,location,simultaneous,עַתָּ֣ה׀ ,1,עתה,1,PRES,	exthebrew{ו},prophetic,Q,prophetic.Q,וְעַתָּ֣ה׀ אָמַ֣ר יְהוָ֗ה ,וְעַתָּ֣ה׀ אָמַ֣ר יְהוָ֗ה יֹצְרִ֤י מִבֶּ֨טֶן֙ לְעֶ֣בֶד לֹ֔ו לְשֹׁובֵ֤ב יַֽעֲקֹב֙ אֵלָ֔יו וְיִשְׂרָאֵ֖ל לֹ֣ו יֵאָסֵ֑ף וְאֶכָּבֵד֙ בְּעֵינֵ֣י יְהוָ֔ה וֵאלֹהַ֖י הָיָ֥ה עֻזִּֽי׃ ,Main,WxQX,VC,229207.0,>MR[,אמר,אמר,qtl,qal,W-T-V-S,0,0,0,0,preposed,WxQX,30,894,4478,PRES,TV,0.0,1,,Ø,עתה,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472321,Isaiah 49:5,Isaiah,Isaiah,Prophets,,BVN/,בטן,ןטב,NOUN,	exthebrew{בטן},בטן,main,posterior_dur,duration,posterior_dur,מִבֶּ֨טֶן֙ ,1,מן.זמן,0,,	exthebrew{יצר},prophetic,Q,prophetic.Q,יֹצְרִ֤י מִבֶּ֨טֶן֙ לְעֶ֣בֶד לֹ֔ו ,וְעַתָּ֣ה׀ אָמַ֣ר יְהוָ֗ה יֹצְרִ֤י מִבֶּ֨טֶן֙ לְעֶ֣בֶד לֹ֔ו לְשֹׁובֵ֤ב יַֽעֲקֹב֙ אֵלָ֔יו וְיִשְׂרָאֵ֖ל לֹ֣ו יֵאָסֵ֑ף וְאֶכָּבֵד֙ בְּעֵינֵ֣י יְהוָ֔ה וֵאלֹהַ֖י הָיָ֥ה עֻזִּֽי׃ ,SubMod,Ptcp,VC,229209.0,JYR[,יצר,יצרי,ptcp,qal,V-O-T-C-A,1,1,1,1,medial,Ptcp,2,894,4478,PAST,VT,1.0,1,,Ø,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472344,Isaiah 49:8,Isaiah,Isaiah,Prophets,,<T/,עת,תע,NOUN,	exthebrew{עת},עת,main,simultaneous,location,simultaneous,בְּעֵ֤ת רָצֹון֙ ,1,ב.זמן,0,,	exthebrew{ב},prophetic,Q,prophetic.Q,בְּעֵ֤ת רָצֹון֙ עֲנִיתִ֔יךָ ,בְּעֵ֤ת רָצֹון֙ עֲנִיתִ֔יךָ ,Main,xQt0,VC,229297.0,<NH[,ענה,עניתיך,qtl,qal,T-V-O,1,0,0,1,preposed,xQt0,16,895,4480,PRES PERF,TV,1.0,0,C,C,ב,PP,1,,prophecy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472345,Isaiah 49:8,Isaiah,Isaiah,Prophets,,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בְיֹ֥ום יְשׁוּעָ֖ה ,1,ב.זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וּבְיֹ֥ום יְשׁוּעָ֖ה עֲזַרְתִּ֑יךָ ,וּבְיֹ֥ום יְשׁוּעָ֖ה עֲזַרְתִּ֑יךָ ,Main,WxQ0,VC,229302.0,<ZR[,עזר,עזרתיך,qtl,qal,W-T-V-O,1,0,0,1,preposed,WxQ0,0,895,4481,PRES PERF,TV,1.0,0,C,C,ב,PP,1,,prophecy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472382,Isaiah 49:16,Isaiah,Isaiah,Prophets,,TMJD/,תמיד,דימת,ADVB,	exthebrew{תמיד},תמיד,main,atelic_ext,duration,atelic_ext,תָּמִֽיד׃ ,1,תמיד,1,,	exthebrew{חומה},prophetic,Q,prophetic.Q,חֹומֹתַ֥יִךְ נֶגְדִּ֖י תָּמִֽיד׃ ,חֹומֹתַ֥יִךְ נֶגְדִּ֖י תָּמִֽיד׃ ,Main,NmCl,NC,,,,,Ø,,S-PrC-T,0,1,1,1,final,NmCl,0,895,4484,,,0.0,1,,Ø,תמיד,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472394,Isaiah 49:19,Isaiah,Isaiah,Prophets,,<TH,עתה,התע,ADVB,	exthebrew{עתה},עתה,main,simultaneous,location,simultaneous,עַתָּה֙ ,1,עתה,1,PRES,	exthebrew{כי},prophetic,Q,prophetic.Q,כִּ֤י עַתָּה֙ תֵּצְרִ֣י מִיֹּושֵׁ֔ב ,כִּ֤י חָרְבֹתַ֨יִךְ֙ וְשֹׁ֣מְמֹתַ֔יִךְ וְאֶ֖רֶץ הֲרִֽסֻתֵ֑יךְ כִּ֤י עַתָּה֙ תֵּצְרִ֣י מִיֹּושֵׁ֔ב וְרָחֲק֖וּ מְבַלְּעָֽיִךְ׃ ,SubAdv,xYq0,VC,229469.0,YRR[,צרר,תצרי,yqtl,qal,C-T-V-C,0,1,1,1,preposed,xYq0,0,896,4485,FUT,TV,0.0,1,,Ø,עתה,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472457,Isaiah 50:4,Isaiah,Isaiah,Prophets,,BQR=/|BQR=/,בקר|בקר,רקב|רקב,NOUN|NOUN,	exthebrew{בקר}|	exthebrew{בקר},בקר,main,habitual,iteration,habitual,בַּבֹּ֣קֶר בַּבֹּ֗קֶר ,2,ב.ה.זמן,0,,	exthebrew{עור},prophetic,Q,prophetic.Q,יָעִ֣יר׀ בַּבֹּ֣קֶר בַּבֹּ֗קֶר ,יָעִ֣יר׀ בַּבֹּ֣קֶר בַּבֹּ֗קֶר ,Main,ZYq0,VC,229709.0,<WR[,עור,יעיר׀,yqtl,hif,V-T,0,0,0,0,final,ZYq0,1,897,4492,PRES,VT,1.0,0,DEF,DEF,ב,PP,1,,prophecy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472569,Isaiah 51:13,Isaiah,Isaiah,Prophets,,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,כָּל־הַיֹּ֗ום ,1,ה.זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וַתְּפַחֵ֨ד תָּמִ֜יד כָּל־הַיֹּ֗ום מִפְּנֵי֙ חֲמַ֣ת הַמֵּצִ֔יק ,וַתְּפַחֵ֨ד תָּמִ֜יד כָּל־הַיֹּ֗ום מִפְּנֵי֙ חֲמַ֣ת הַמֵּצִ֔יק כַּאֲשֶׁ֥ר כֹּונֵ֖ן לְהַשְׁחִ֑ית ,Main,Way0,VC,230100.0,PXD[,פחד,תפחד,wayq,piel,W-V-M-T-A-A,0,0,0,0,final,Way0,0,899,4503,PRES,VT,0.0,0,KL+DEF,KL+DEF,Ø,NP,1,,prophecy,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472641,Isaiah 52:4,Isaiah,Isaiah,Prophets,,R>CWN/,ראשׁון,ןושאר,ORDN,	exthebrew{ראשון},ראשׁון,main,simultaneous,location,simultaneous,בָרִֽאשֹׁנָ֖ה ,1,ב.ה.זמן,0,,	exthebrew{מצרים},prophetic,Q,prophetic.Q,מִצְרַ֛יִם יָֽרַד־עַמִּ֥י בָרִֽאשֹׁנָ֖ה ,מִצְרַ֛יִם יָֽרַד־עַמִּ֥י בָרִֽאשֹׁנָ֖ה לָג֣וּר שָׁ֑ם ,Main,xQtX,VC,230352.0,JRD[,ירד,ירד־,qtl,qal,C-V-S-T-A,0,1,1,1,final,xQtX,10,901,4510,PAST,VT,1.0,0,DEF,DEF,ב,PP,1,,prophecy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472644,Isaiah 52:5,Isaiah,Isaiah,Prophets,,<TH,עתה,התע,ADVB,	exthebrew{עתה},עתה,main,simultaneous,location,simultaneous,עַתָּ֤ה ,1,עתה,1,PRES,	exthebrew{ו},prophetic,Q,prophetic.Q,וְעַתָּ֤ה ,וְעַתָּ֤ה ,Main,MSyn,WP,,,,,Ø,,W-T,0,0,0,0,final,MSyn,8,901,4510,,,0.0,1,,Ø,עתה,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472650,Isaiah 52:5,Isaiah,Isaiah,Prophets,,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,כָּל־הַיֹּ֖ום ,1,ה.זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וְתָמִ֥יד כָּל־הַיֹּ֖ום שְׁמִ֥י מִנֹּאָֽץ׃ ,וְתָמִ֥יד כָּל־הַיֹּ֖ום שְׁמִ֥י מִנֹּאָֽץ׃ ,Main,Ptcp,VC,230386.0,N>Y[,נאץ,מנאץ׃,ptcp,htpo,W-M-T-S-V,0,0,0,0,preposed,Ptcp,0,901,4511,PRES,TV,0.0,0,KL+DEF,KL+DEF,Ø,NP,1,,prophecy,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472652,Isaiah 52:6,Isaiah,Isaiah,Prophets,,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בַּיֹּ֣ום ה֔וּא ,1,ב.ה.זמן.הוא,0,,	exthebrew{לכן},prophetic,Q,prophetic.Q,לָכֵן֙ בַּיֹּ֣ום הַה֔וּא ,לָכֵ֛ן יֵדַ֥ע עַמִּ֖י שְׁמִ֑י לָכֵן֙ בַּיֹּ֣ום הַה֔וּא כִּֽי־אֲנִי־ה֥וּא הַֽמְדַבֵּ֖ר ,Main,Ellp,WP,,,,,Ø,,M-T-O,1,0,0,1,final,Ellp,1,901,4511,,,1.0,0,DEMON,DEMON,ב,PP,1,,prophecy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,THAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472787,Isaiah 54:7,Isaiah,Isaiah,Prophets,,RG</,רגע,עגר,NOUN,	exthebrew{רגע},רגע,main,simultaneous,location,simultaneous,בְּרֶ֥גַע ,1,ב.זמן,0,,	exthebrew{ב},prophetic,Q,prophetic.Q,בְּרֶ֥גַע קָטֹ֖ן עֲזַבְתִּ֑יךְ ,בְּרֶ֥גַע קָטֹ֖ן עֲזַבְתִּ֑יךְ ,Main,xQt0,VC,230879.0,<ZB[,עזב,עזבתיך,qtl,qal,T-V-O,1,0,0,1,preposed,xQt0,9,904,4525,PAST,TV,1.0,0,,,ב,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472789,Isaiah 54:8,Isaiah,Isaiah,Prophets,,RG</,רגע,עגר,ADVB,	exthebrew{רגע},רגע,main,simultaneous,location,simultaneous,רֶ֨גַע֙ ,1,רגע,1,,	exthebrew{ב},prophetic,Q,prophetic.Q,בְּשֶׁ֣צֶף קֶ֗צֶף הִסְתַּ֨רְתִּי פָנַ֥י רֶ֨גַע֙ מִמֵּ֔ךְ ,בְּשֶׁ֣צֶף קֶ֗צֶף הִסְתַּ֨רְתִּי פָנַ֥י רֶ֨גַע֙ מִמֵּ֔ךְ ,Main,xQt0,VC,230888.0,STR[,סתר,הסתרתי,qtl,hif,A-V-O-T-C,1,1,1,1,medial,xQt0,2,904,4525,PAST,VT,0.0,1,,Ø,רגע,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473017,Isaiah 57:11,Isaiah,Isaiah,Prophets,,<WLM/,עולם,םלוע,NOUN,	exthebrew{עולם},עולם,main,posterior_dur,duration,posterior_dur,מֵ֣עֹלָ֔ם ,1,מן.זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וּמֵ֣עֹלָ֔ם ,הֲלֹ֨א אֲנִ֤י מַחְשֶׁה֙ וּמֵ֣עֹלָ֔ם ,Main,Ellp,WP,,,,,Ø,,W-T,0,0,0,0,final,Ellp,0,908,4548,,,1.0,1,,Ø,מן,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473041,Isaiah 57:16,Isaiah,Isaiah,Prophets,,<WLM/,עולם,םלוע,NOUN,	exthebrew{עולם},עולם,main,anterior_dur,duration,anterior_dur,לְעֹולָם֙ ,1,ל.זמן,0,,	exthebrew{כי},prophetic,Q,prophetic.Q,כִּ֣י לֹ֤א לְעֹולָם֙ אָרִ֔יב ,כִּ֣י לֹ֤א לְעֹולָם֙ אָרִ֔יב ,SubAdv,xYq0,VC,231821.0,RJB[,ריב,אריב,yqtl,qal,C-T-V,0,1,1,1,preposed,xYq0,11,909,4550,FUT,TV,1.0,1,,Ø,ל,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473042,Isaiah 57:16,Isaiah,Isaiah,Prophets,,NYX/,נצח,חצנ,NOUN,	exthebrew{נצח},נצח,main,anterior_dur,duration,anterior_dur,לָנֶ֖צַח ,1,ל.זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וְלֹ֥א לָנֶ֖צַח אֶקְּצֹ֑וף ,וְלֹ֥א לָנֶ֖צַח אֶקְּצֹ֑וף ,Main,WxY0,VC,231826.0,QYP[,קצף,אקצוף,yqtl,qal,W-T-V,0,0,0,0,preposed,WxY0,6,909,4550,FUT,TV,1.0,1,,Ø,ל,PP,1,,prophecy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473071,Isaiah 58:2,Isaiah,Isaiah,Prophets,,JWM/|JWM/,יום|יום,םוי|םוי,NOUN|NOUN,	exthebrew{יום}|	exthebrew{יום},יום,main,atelic_ext,duration,atelic_ext,יֹ֥ום יֹום֙ ,2,זמן,0,,	exthebrew{ו},prophetic,Q,prophetic.Q,וְאֹותִ֗י יֹ֥ום יֹום֙ יִדְרֹשׁ֔וּן ,וְאֹותִ֗י יֹ֥ום יֹום֙ יִדְרֹשׁ֔וּן ,Main,WxY0,VC,231929.0,DRC[,דרשׁ,ידרשׁון,yqtl,qal,W-O-T-V,1,0,0,1,preposed,WxY0,11,909,4553,PRES,TV,0.0,0,,,Ø,NP,1,,prophecy,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473081,Isaiah 58:3,Isaiah,Isaiah,Prophets,,JWM/,יום,םוי,NOUN,	exthebrew{יום},יום,main,simultaneous,location,simultaneous,בְּיֹ֤ום צֹֽמְכֶם֙ ,1,ב.זמן,0,,	exthebrew{הן},prophetic,Q,prophetic.Q,הֵ֣ן בְּיֹ֤ום צֹֽמְכֶם֙ תִּמְצְאוּ־חֵ֔פֶץ ,הֵ֣ן בְּיֹ֤ום צֹֽמְכֶם֙ תִּמְצְאוּ־חֵ֔פֶץ ,Main,xYq0,VC,231964.0,MY>[,מצא,תמצאו־,yqtl,qal,I-T-V-O,1,0,0,1,preposed,xYq0,3,909,4554,PRES,TV,1.0,0,C,C,ב,PP,1,,prophecy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473105,Isaiah 58:8,Isaiah,Isaiah,Prophets,,>Z,אז,זא,ADVB,	exthebrew{אז},אז,main,simultaneous,location,simultaneous,אָ֣ז ,1,אז,1,,	exthebrew{אז},prophetic,Q,prophetic.Q,אָ֣ז יִבָּקַ֤ע כַּשַּׁ֨חַר֙ אֹורֶ֔ךָ ,אָ֣ז יִבָּקַ֤ע כַּשַּׁ֨חַר֙ אֹורֶ֔ךָ ,Main,xYqX,VC,232066.0,BQ<[,בקע,יבקע,yqtl,nif,T-V-A-S,0,0,0,0,preposed,xYqX,8,910,4557,MOD shall,TV,0.0,1,,Ø,אז,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473109,Isaiah 58:9,Isaiah,Isaiah,Prophets,,>Z,אז,זא,ADVB,	exthebrew{אז},אז,main,simultaneous,location,simultaneous,אָ֤ז ,1,אז,1,,	exthebrew{אז},prophetic,Q,prophetic.Q,אָ֤ז תִּקְרָא֙ ,אָ֤ז תִּקְרָא֙ ,Main,xYq0,VC,232084.0,QR>[,קרא,תקרא,yqtl,qal,T-V,0,0,0,0,preposed,xYq0,4,910,4557,MOD shall,TV,0.0,1,,Ø,אז,ADVB,1,,prophecy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
