token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
ב.אור.ה.בקר,ב,1,,,Micah 2:1,בְּאֹ֤ור הַבֹּ֨קֶר֙ ,828534,הֹ֧וי חֹֽשְׁבֵי־אָ֛וֶן וּפֹ֥עֲלֵי רָ֖ע עַל־מִשְׁכְּבֹותָ֑ם בְּאֹ֤ור הַבֹּ֨קֶר֙ יַעֲשׂ֔וּהָ כִּ֥י יֶשׁ־לְאֵ֖ל יָדָֽם׃ 
ב.אחד.ל.ה.חדשׁ,ב,9,,,Ezekiel 32:1,בְּאֶחָ֣ד לַחֹ֑דֶשׁ ,816666,וַֽיְהִי֙ בִּשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה בִּשְׁנֵי־עָשָׂ֥ר חֹ֖דֶשׁ בְּאֶחָ֣ד לַחֹ֑דֶשׁ הָיָ֥ה דְבַר־יְהוָ֖ה אֵלַ֥י לֵאמֹֽר׃ 
ב.אחד.ל.ה.חדשׁ.ה.ראשׁון,ב,2,,,Ezra 7:9,בְּאֶחָד֙ לַחֹ֣דֶשׁ הָרִאשֹׁ֔ון ,882621,כִּ֗י בְּאֶחָד֙ לַחֹ֣דֶשׁ הָרִאשֹׁ֔ון ה֣וּא יְסֻ֔ד הַֽמַּעֲלָ֖ה מִבָּבֶ֑ל וּבְאֶחָ֞ד לַחֹ֣דֶשׁ הַחֲמִישִׁ֗י בָּ֚א אֶל־יְר֣וּשָׁלִַ֔ם כְּיַד־אֱלֹהָ֖יו הַטֹּובָ֥ה עָלָֽיו׃ 
ב.אחד.ל.ה.חדשׁ.ה.שׁני,ב,1,,,Numbers 1:18,בְּאֶחָד֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י ,692449,וְאֵ֨ת כָּל־הָעֵדָ֜ה הִקְהִ֗ילוּ בְּאֶחָד֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י וַיִּתְיַֽלְד֥וּ עַל־מִשְׁפְּחֹתָ֖ם לְבֵ֣ית אֲבֹתָ֑ם בְּמִסְפַּ֣ר שֵׁמֹ֗ות מִבֶּ֨ן עֶשְׂרִ֥ים שָׁנָ֛ה וָמַ֖עְלָה לְגֻלְגְּלֹתָֽם׃ 
ב.אחד.ל.ה.חדשׁ.ה.שׁני.ב.ה.שׁנה.ה.שׁנית,ב,1,,,Numbers 1:1,בְּאֶחָד֩ לַחֹ֨דֶשׁ הַשֵּׁנִ֜י בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית ,692383,וַיְדַבֵּ֨ר יְהוָ֧ה אֶל־מֹשֶׁ֛ה בְּמִדְבַּ֥ר סִינַ֖י בְּאֹ֣הֶל מֹועֵ֑ד בְּאֶחָד֩ לַחֹ֨דֶשׁ הַשֵּׁנִ֜י בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית לְצֵאתָ֛ם מֵאֶ֥רֶץ מִצְרַ֖יִם לֵאמֹֽר׃ 
ב.אחרית.ה.זעם,ב,1,,,Daniel 8:19,בְּאַחֲרִ֣ית הַזָּ֑עַם ,879745,וַיֹּ֨אמֶר֙ הִנְנִ֣י מֹודִֽיעֲךָ֔ אֵ֥ת אֲשֶׁר־יִהְיֶ֖ה בְּאַחֲרִ֣ית הַזָּ֑עַם כִּ֖י לְמֹועֵ֥ד קֵֽץ׃ 
ב.אחרית.ה.ימים,ב,12,,,Jeremiah 48:47,בְּאַחֲרִ֥ית הַיָּמִ֖ים ,804597,וְשַׁבְתִּ֧י שְׁבוּת־מֹואָ֛ב בְּאַחֲרִ֥ית הַיָּמִ֖ים נְאֻם־יְהוָ֑ה עַד־הֵ֖נָּה מִשְׁפַּ֥ט מֹואָֽב׃ ס 
ב.אחרית.מלכותם,ב,1,,,Daniel 8:23,בְאַחֲרִית֙ מַלְכוּתָ֔ם ,879774,וּֽבְאַחֲרִית֙ מַלְכוּתָ֔ם כְּהָתֵ֖ם הַפֹּשְׁעִ֑ים יַעֲמֹ֛ד מֶ֥לֶךְ עַז־פָּנִ֖ים וּמֵבִ֥ין חִידֹֽות׃ 
ב.אחריתו,ב,1,,,Jeremiah 17:11,בְאַחֲרִיתֹ֖ו ,794767,קֹרֵ֤א דָגַר֙ וְלֹ֣א יָלָ֔ד עֹ֥שֶׂה עֹ֖שֶׁר וְלֹ֣א בְמִשְׁפָּ֑ט בַּחֲצִ֤י יָמָיו֙ יַעַזְבֶ֔נּוּ וּבְאַחֲרִיתֹ֖ו יִהְיֶ֥ה נָבָֽל׃ 
ב.ארבע.עשׂרה.שׁנה.ל.ה.מלך.חזקיה,ב,1,,,2_Kings 18:13,בְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗ה ,771341,וּבְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗ה עָלָ֞ה סַנְחֵרִ֤יב מֶֽלֶךְ־אַשּׁוּר֙ עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות וַֽיִּתְפְּשֵֽׂם׃ 
ב.ארבע.עשׂרה.שׁנה.ל.ה.מלך.חזקיהו,ב,1,,,Isaiah 36:1,בְּאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗הוּ ,781368,וַיְהִ֡י בְּאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗הוּ עָלָ֞ה סַנְחֵרִ֤יב מֶֽלֶךְ־אַשּׁוּר֙ עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות וַֽיִּתְפְּשֵֽׂם׃ 
ב.ארבעה.ל.ה.חדשׁ.ה.תשׁעי.ב.כסלו,ב,1,,,Zechariah 7:1,בְּאַרְבָּעָ֛ה לַחֹ֥דֶשׁ הַתְּשִׁעִ֖י בְּכִסְלֵֽו׃ ,832918,וַֽיְהִי֙ בִּשְׁנַ֣ת אַרְבַּ֔ע לְדָרְיָ֖וֶשׁ הַמֶּ֑לֶךְ הָיָ֨ה דְבַר־יְהוָ֜ה אֶל־זְכַרְיָ֗ה בְּאַרְבָּעָ֛ה לַחֹ֥דֶשׁ הַתְּשִׁעִ֖י בְּכִסְלֵֽו׃ 
ב.ארבעה.עשׂר.יום,ב,1,,,Exodus 12:18,בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֤ום ,673338,בָּרִאשֹׁ֡ן בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֤ום לַחֹ֨דֶשׁ֙ בָּעֶ֔רֶב תֹּאכְל֖וּ מַצֹּ֑ת עַ֠ד יֹ֣ום הָאֶחָ֧ד וְעֶשְׂרִ֛ים לַחֹ֖דֶשׁ בָּעָֽרֶב׃ 
ב.ארבעה.עשׂר.יום.ל.ה.חדשׁ.ב.ה.ערב,ב,1,,,Joshua 5:10,בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֥ום לַחֹ֛דֶשׁ בָּעֶ֖רֶב ,716994,וַיַּחֲנ֥וּ בְנֵֽי־יִשְׂרָאֵ֖ל בַּגִּלְגָּ֑ל וַיַּעֲשׂ֣וּ אֶת־הַפֶּ֡סַח בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֥ום לַחֹ֛דֶשׁ בָּעֶ֖רֶב בְּעַֽרְבֹ֥ות יְרִיחֹֽו׃ 
ב.ארבעה.עשׂר.ל.ה.חדשׁ.ה.ראשׁון,ב,2,,,2_Chronicles 35:1,בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֥דֶשׁ הָרִאשֹֽׁון׃ ,904176,וַיַּ֨עַשׂ יֹאשִׁיָּ֧הוּ בִֽירוּשָׁלִַ֛ם פֶּ֖סַח לַיהוָ֑ה וַיִּשְׁחֲט֣וּ הַפֶּ֔סַח בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֥דֶשׁ הָרִאשֹֽׁון׃ 
ב.ארבעה.עשׂר.ל.ה.חדשׁ.ה.שׁני,ב,1,,,2_Chronicles 30:15,בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֣דֶשׁ הַשֵּׁנִ֑י ,902616,וַיִּשְׁחֲט֣וּ הַפֶּ֔סַח בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֣דֶשׁ הַשֵּׁנִ֑י וְהַכֹּהֲנִ֨ים וְהַלְוִיִּ֤ם נִכְלְמוּ֙ וַיִּֽתְקַדְּשׁ֔וּ וַיָּבִ֥יאוּ עֹלֹ֖ות בֵּ֥ית יְהוָֽה׃ 
ב.אשׁמרת.ה.בקר,ב,2,,,Exodus 14:24,בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר ,674276,וַֽיְהִי֙ בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר וַיַּשְׁקֵ֤ף יְהוָה֙ אֶל־מַחֲנֵ֣ה מִצְרַ֔יִם בְּעַמּ֥וּד אֵ֖שׁ וְעָנָ֑ן וַיָּ֕הָם אֵ֖ת מַחֲנֵ֥ה מִצְרָֽיִם׃ 
ב.דור.אחר,ב,1,,,Psalms 109:13,בְּדֹ֥ור אַ֝חֵ֗ר ,848956,יְהִֽי־אַחֲרִיתֹ֥ו לְהַכְרִ֑ית בְּדֹ֥ור אַ֝חֵ֗ר יִמַּ֥ח שְׁמָֽם׃ 
ב.דמי.ימי,ב,1,,,Isaiah 38:10,בִּדְמִ֥י יָמַ֛י ,782226,אֲנִ֣י אָמַ֗רְתִּי בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול פֻּקַּ֖דְתִּי יֶ֥תֶר שְׁנֹותָֽי׃ 
ב.דר.ו.דר,ב,1,,,Psalms 90:1,בְּדֹ֣ר וָדֹֽר׃ ,846333,תְּפִלָּה֮ לְמֹשֶׁ֪ה אִֽישׁ־הָאֱלֹ֫הִ֥ים אֲֽדֹנָ֗י מָעֹ֣ון אַ֭תָּה הָיִ֥יתָ לָּ֗נוּ בְּדֹ֣ר וָדֹֽר׃ 
ב.ה.בקר,ב,79,,,Psalms 90:5,בַּ֝בֹּ֗קֶר ,846362,זְ֭רַמְתָּם שֵׁנָ֣ה יִהְי֑וּ בַּ֝בֹּ֗קֶר כֶּחָצִ֥יר יַחֲלֹֽף׃ 
ב.ה.בקר.ב.ה.בקר,ב.ב,12,,,1_Chronicles 23:30,בַּבֹּ֣קֶר בַּבֹּ֔קֶר ,893235,וְלַעֲמֹד֙ בַּבֹּ֣קֶר בַּבֹּ֔קֶר לְהֹדֹ֥ות וּלְהַלֵּ֖ל לַיהוָ֑ה וְכֵ֖ן לָעָֽרֶב׃ 
ב.ה.בקר.ב.ה.בקר.ו.ב.ה.ערב.ב.ה.ערב,ב.ב.ב.ב,1,,,2_Chronicles 13:11,בַּבֹּֽקֶר־בַּבֹּ֣קֶר וּבָעֶֽרֶב־בָּעֶ֣רֶב ,897856,וּמַקְטִרִ֣ים לַיהוָ֡ה עֹלֹ֣ות בַּבֹּֽקֶר־בַּבֹּ֣קֶר וּבָעֶֽרֶב־בָּעֶ֣רֶב וּקְטֹֽרֶת־סַמִּים֩ וּמַעֲרֶ֨כֶת לֶ֜חֶם עַל־הַשֻּׁלְחָ֣ן הַטָּהֹ֗ור וּמְנֹורַ֨ת הַזָּהָ֤ב וְנֵרֹתֶ֨יהָ֙ לְבָעֵר֙ בָּעֶ֣רֶב בָּעֶ֔רֶב כִּֽי־שֹׁמְרִ֣ים אֲנַ֔חְנוּ אֶת־מִשְׁמֶ֖רֶת יְהוָ֣ה אֱלֹהֵ֑ינוּ וְאַתֶּ֖ם עֲזַבְתֶּ֥ם אֹתֹֽו׃ 
ב.ה.בקר.ב.ה.יום.ה.חמישׁי,ב,1,,,Judges 19:8,בַּבֹּ֜קֶר בַּיֹּ֣ום הַחֲמִישִׁי֮ ,730281,וַיַּשְׁכֵּ֨ם בַּבֹּ֜קֶר בַּיֹּ֣ום הַחֲמִישִׁי֮ לָלֶכֶת֒ וַיֹּ֣אמֶר׀ אֲבִ֣י הַֽנַּעֲרָ֗ה סְעָד־נָא֙ לְבָ֣בְךָ֔ וְהִֽתְמַהְמְה֖וּ עַד־נְטֹ֣ות הַיֹּ֑ום וַיֹּאכְל֖וּ שְׁנֵיהֶֽם׃ 
ב.ה.חג.ב.ה.חדשׁ.ה.שׁביעי,ב,1,,,Nehemiah 8:14,בֶּחָ֖ג בַּחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ ,885763,וַֽיִּמְצְא֖וּ כָּת֣וּב בַּתֹּורָ֑ה אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ בְּיַד־מֹשֶׁ֔ה אֲשֶׁר֩ יֵשְׁב֨וּ בְנֵֽי־יִשְׂרָאֵ֧ל בַּסֻּכֹּ֛ות בֶּחָ֖ג בַּחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ 
ב.ה.חגים.ו.ב.ה.חדשׁים.ו.ב.ה.שׁבתות.ב.כל.מועדי.בית.ישׂראל,ב.ב.ב,1,,,Ezekiel 45:17,בַּחַגִּ֤ים וּבֶחֳדָשִׁים֙ וּבַשַּׁבָּתֹ֔ות בְּכָֽל־מֹועֲדֵ֖י בֵּ֣ית יִשְׂרָאֵ֑ל ,821526,וְעַֽל־הַנָּשִׂ֣יא יִהְיֶ֗ה הָעֹולֹ֣ות וְהַמִּנְחָה֮ וְהַנֵּסֶךְ֒ בַּחַגִּ֤ים וּבֶחֳדָשִׁים֙ וּבַשַּׁבָּתֹ֔ות בְּכָֽל־מֹועֲדֵ֖י בֵּ֣ית יִשְׂרָאֵ֑ל הֽוּא־יַעֲשֶׂ֞ה אֶת־הַחַטָּ֣את וְאֶת־הַמִּנְחָ֗ה וְאֶת־הָֽעֹולָה֙ וְאֶת־הַשְּׁלָמִ֔ים לְכַפֵּ֖ר בְּעַ֥ד בֵּֽית־יִשְׂרָאֵֽל׃ ס 
ב.ה.חגים.ו.ב.ה.מועדים,ב.ב,1,,,Ezekiel 46:11,בַחַגִּ֣ים וּבַמֹּועֲדִ֗ים ,821712,וּבַחַגִּ֣ים וּבַמֹּועֲדִ֗ים תִּהְיֶ֤ה הַמִּנְחָה֙ אֵיפָ֤ה לַפָּר֙ וְאֵיפָ֣ה לָאַ֔יִל וְלַכְּבָשִׂ֖ים מַתַּ֣ת יָדֹ֑ו וְשֶׁ֖מֶן הִ֥ין לָאֵיפָֽה׃ ס 
ב.ה.חדשׁ,ב,1,,,Psalms 81:4,בַחֹ֣דֶשׁ ,845224,תִּקְע֣וּ בַחֹ֣דֶשׁ שֹׁופָ֑ר בַּ֝כֵּ֗סֶה לְיֹ֣ום חַגֵּֽנוּ׃ 
ב.ה.חדשׁ.ה.זה,ב,1,,,Exodus 13:5,בַּחֹ֥דֶשׁ הַזֶּֽה׃ ,673765,וְהָיָ֣ה כִֽי־יְבִֽיאֲךָ֣ יְהוָ֡ה אֶל־אֶ֣רֶץ הַֽ֠כְּנַעֲנִי וְהַחִתִּ֨י וְהָאֱמֹרִ֜י וְהַחִוִּ֣י וְהַיְבוּסִ֗י אֲשֶׁ֨ר נִשְׁבַּ֤ע לַאֲבֹתֶ֨יךָ֙ לָ֣תֶת לָ֔ךְ אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָ֑שׁ וְעָבַדְתָּ֛ אֶת־הָעֲבֹדָ֥ה הַזֹּ֖את בַּחֹ֥דֶשׁ הַזֶּֽה׃ 
ב.ה.חדשׁ.ה.חמישׁי,ב,2,,,Ezra 7:8,בַּחֹ֣דֶשׁ הַחֲמִישִׁ֑י ,882617,וַיָּבֹ֥א יְרוּשָׁלִַ֖ם בַּחֹ֣דֶשׁ הַחֲמִישִׁ֑י הִ֛יא שְׁנַ֥ת הַשְּׁבִיעִ֖ית לַמֶּֽלֶךְ׃ 
ב.ה.חדשׁ.ה.חמישׁי.ב.ה.עשׂור.ל.ה.חדשׁ,ב,1,,,Jeremiah 52:12,בַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בֶּעָשֹׂ֣ור לַחֹ֔דֶשׁ ,806515,וּבַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בֶּעָשֹׂ֣ור לַחֹ֔דֶשׁ הִ֗יא שְׁנַת֙ תְּשַֽׁע־עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ נְבוּכַדְרֶאצַּ֣ר מֶֽלֶךְ־בָּבֶ֑ל בָּ֗א נְבֽוּזַרְאֲדָן֙ רַב־טַבָּחִ֔ים עָמַ֛ד לִפְנֵ֥י מֶֽלֶךְ־בָּבֶ֖ל בִּירוּשָׁלִָֽם׃ 
ב.ה.חדשׁ.ה.חמישׁי.ב.שׁבעה.ל.ה.חדשׁ,ב,1,,,2_Kings 25:8,בַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בְּשִׁבְעָ֣ה לַחֹ֔דֶשׁ ,773858,וּבַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בְּשִׁבְעָ֣ה לַחֹ֔דֶשׁ הִ֗יא שְׁנַת֙ תְּשַֽׁע־עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ נְבֻכַדְנֶאצַּ֣ר מֶֽלֶךְ־בָּבֶ֑ל בָּ֞א נְבוּזַרְאֲדָ֧ן רַב־טַבָּחִ֛ים עֶ֥בֶד מֶֽלֶךְ־בָּבֶ֖ל יְרוּשָׁלִָֽם׃ 
ב.ה.חדשׁ.ה.חמשׁי,ב,1,,,Zechariah 7:3,בַּחֹ֣דֶשׁ הַחֲמִשִׁ֔י ,832932,לֵאמֹ֗ר אֶל־הַכֹּֽהֲנִים֙ אֲשֶׁר֙ לְבֵית־יְהוָ֣ה צְבָאֹ֔ות וְאֶל־הַנְּבִיאִ֖ים לֵאמֹ֑ר הַֽאֶבְכֶּה֙ בַּחֹ֣דֶשׁ הַחֲמִשִׁ֔י הִנָּזֵ֕ר כַּאֲשֶׁ֣ר עָשִׂ֔יתִי זֶ֖ה כַּמֶּ֥ה שָׁנִֽים׃ פ 
ב.ה.חדשׁ.ה.עשׂירי,ב,2,,,Ezekiel 24:1,בַּחֹ֣דֶשׁ הָעֲשִׂירִ֔י ,814474,וַיְהִי֩ דְבַר־יְהוָ֨ה אֵלַ֜י בַּשָּׁנָ֤ה הַתְּשִׁיעִית֙ בַּחֹ֣דֶשׁ הָעֲשִׂירִ֔י בֶּעָשֹׂ֥ור לַחֹ֖דֶשׁ לֵאמֹֽר׃ 
ב.ה.חדשׁ.ה.עשׂירי.ב.ה.עשׂור.ל.ה.חדשׁ,ב,1,,,2_Kings 25:1,בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשֹׂ֣ור לַחֹדֶשׁ֒ ,773777,וַיְהִי֩ בִשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְמָלְכֹ֗ו בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשֹׂ֣ור לַחֹדֶשׁ֒ בָּ֠א נְבֻכַדְנֶאצַּ֨ר מֶֽלֶךְ־בָּבֶ֜ל ה֧וּא וְכָל־חֵילֹ֛ו עַל־יְרוּשָׁלִַ֖ם וַיִּ֣חַן עָלֶ֑יהָ וַיִּבְנ֥וּ עָלֶ֖יהָ דָּיֵ֥ק סָבִֽיב׃ 
ב.ה.חדשׁ.ה.ראשׁון,ב,6,,,1_Chronicles 12:16,בַּחֹ֣דֶשׁ הָרִאשֹׁ֔ון ,890249,אֵ֣לֶּה הֵ֗ם אֲשֶׁ֨ר עָבְר֤וּ אֶת־הַיַּרְדֵּן֙ בַּחֹ֣דֶשׁ הָרִאשֹׁ֔ון וְה֥וּא מְמַלֵּ֖א עַל־כָּל־גְּדֹותָ֑יו וַיַּבְרִ֨יחוּ֙ אֶת־כָּל־הָ֣עֲמָקִ֔ים לַמִּזְרָ֖ח וְלַֽמַּעֲרָֽב׃ ס 
ב.ה.חדשׁ.ה.רביעי.ב.תשׁעה.ל.ה.חדשׁ,ב,1,,,Jeremiah 52:6,בַּחֹ֤דֶשׁ הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ ,806437,בַּחֹ֤דֶשׁ הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ וַיֶּחֱזַ֥ק הָרָעָ֖ב בָּעִ֑יר וְלֹא־הָיָ֥ה לֶ֖חֶם לְעַ֥ם הָאָֽרֶץ׃ 
ב.ה.חדשׁ.ה.שׁביעי,ב,5,,,Leviticus 23:41,בַּחֹ֥דֶשׁ הַשְּׁבִיעִ֖י ,690536,וְחַגֹּתֶ֤ם אֹתֹו֙ חַ֣ג לַֽיהוָ֔ה שִׁבְעַ֥ת יָמִ֖ים בַּשָּׁנָ֑ה חֻקַּ֤ת עֹולָם֙ לְדֹרֹ֣תֵיכֶ֔ם בַּחֹ֥דֶשׁ הַשְּׁבִיעִ֖י תָּחֹ֥גּוּ אֹתֹֽו׃ 
ב.ה.חדשׁ.ה.שׁביעי.ב.אחד.ל.ה.חדשׁ,ב,1,,,Numbers 29:1,בַחֹ֨דֶשׁ הַשְּׁבִיעִ֜י בְּאֶחָ֣ד לַחֹ֗דֶשׁ ,701791,וּבַחֹ֨דֶשׁ הַשְּׁבִיעִ֜י בְּאֶחָ֣ד לַחֹ֗דֶשׁ מִֽקְרָא־קֹ֨דֶשׁ֙ יִהְיֶ֣ה לָכֶ֔ם כָּל־מְלֶ֥אכֶת עֲבֹדָ֖ה לֹ֣א תַעֲשׂ֑וּ יֹ֥ום תְּרוּעָ֖ה יִהְיֶ֥ה לָכֶֽם׃ 
ב.ה.חדשׁ.ה.שׁביעי.ב.ה.עשׂור.ל.ה.חדשׁ,ב,1,,,Leviticus 16:29,בַּחֹ֣דֶשׁ הַ֠שְּׁבִיעִי בֶּֽעָשֹׂ֨ור לַחֹ֜דֶשׁ ,688280,וְהָיְתָ֥ה לָכֶ֖ם לְחֻקַּ֣ת עֹולָ֑ם בַּחֹ֣דֶשׁ הַ֠שְּׁבִיעִי בֶּֽעָשֹׂ֨ור לַחֹ֜דֶשׁ תְּעַנּ֣וּ אֶת־נַפְשֹֽׁתֵיכֶ֗ם וְכָל־מְלָאכָה֙ לֹ֣א תַעֲשׂ֔וּ הָֽאֶזְרָ֔ח וְהַגֵּ֖ר הַגָּ֥ר בְּתֹוכְכֶֽם׃ 
ב.ה.חדשׁ.ה.שׁבעי.ב.ה.עשׂור.ל.ה.חדשׁ,ב,1,,,Leviticus 25:9,בַּחֹ֣דֶשׁ הַשְּׁבִעִ֔י בֶּעָשֹׂ֖ור לַחֹ֑דֶשׁ ,690861,וְהַֽעֲבַרְתָּ֞ שֹׁופַ֤ר תְּרוּעָה֙ בַּחֹ֣דֶשׁ הַשְּׁבִעִ֔י בֶּעָשֹׂ֖ור לַחֹ֑דֶשׁ בְּיֹום֙ הַכִּפֻּרִ֔ים תַּעֲבִ֥ירוּ שֹׁופָ֖ר בְּכָל־אַרְצְכֶֽם׃ 
ב.ה.חדשׁ.ה.שׁלישׁי,ב,2,,,Exodus 19:1,בַּחֹ֨דֶשׁ֙ הַשְּׁלִישִׁ֔י ,675725,בַּחֹ֨דֶשׁ֙ הַשְּׁלִישִׁ֔י לְצֵ֥את בְּנֵי־יִשְׂרָאֵ֖ל מֵאֶ֣רֶץ מִצְרָ֑יִם בַּיֹּ֣ום הַזֶּ֔ה בָּ֖אוּ מִדְבַּ֥ר סִינָֽי׃ 
ב.ה.חדשׁ.ה.שׁלישׁי.ל.שׁנת.חמשׁ.עשׂרה.ל.מלכות.אסא,ב,1,,,2_Chronicles 15:10,בַּחֹ֣דֶשׁ הַשְּׁלִישִׁ֑י לִשְׁנַ֥ת חֲמֵשׁ־עֶשְׂרֵ֖ה לְמַלְכ֥וּת אָסָֽא׃ ,898285,וַיִּקָּבְצ֥וּ יְרוּשָׁלִַ֖ם בַּחֹ֣דֶשׁ הַשְּׁלִישִׁ֑י לִשְׁנַ֥ת חֲמֵשׁ־עֶשְׂרֵ֖ה לְמַלְכ֥וּת אָסָֽא׃ 
ב.ה.חדשׁ.ה.שׁלשׁי,ב,1,,,2_Chronicles 31:7,בַּחֹ֨דֶשׁ֙ הַשְּׁלִשִׁ֔י ,902847,בַּחֹ֨דֶשׁ֙ הַשְּׁלִשִׁ֔י הֵחֵ֥לּוּ הָעֲרֵמֹ֖ות לְיִסֹּ֑וד וּבַחֹ֥דֶשׁ הַשְּׁבִיעִ֖י כִּלּֽוּ׃ ס 
ב.ה.חדשׁ.ה.שׁמיני.ב.חמשׁה.עשׂר.יום.ל.ה.חדשׁ,ב,1,,,1_Kings 12:32,בַּחֹ֣דֶשׁ הַשְּׁמִינִ֣י בַּחֲמִשָּֽׁה־עָשָׂר֩ יֹ֨ום׀ לַחֹ֜דֶשׁ ,759030,וַיַּ֣עַשׂ יָרָבְעָ֣ם׀ חָ֡ג בַּחֹ֣דֶשׁ הַשְּׁמִינִ֣י בַּחֲמִשָּֽׁה־עָשָׂר֩ יֹ֨ום׀ לַחֹ֜דֶשׁ כֶּחָ֣ג׀ אֲשֶׁ֣ר בִּיהוּדָ֗ה וַיַּ֨עַל֙ עַל־הַמִּזְבֵּ֔חַ כֵּ֤ן עָשָׂה֙ בְּבֵֽית־אֵ֔ל לְזַבֵּ֖חַ לָעֲגָלִ֣ים אֲשֶׁר־עָשָׂ֑ה וְהֶעֱמִיד֙ בְּבֵ֣ית אֵ֔ל אֶת־כֹּהֲנֵ֥י הַבָּמֹ֖ות אֲשֶׁ֥ר עָשָֽׂה׃ 
ב.ה.חדשׁ.ה.שׁמיני.ב.שׁנת.שׁתים.ל.דריושׁ,ב,1,,,Zechariah 1:1,בַּחֹ֨דֶשׁ֙ הַשְּׁמִינִ֔י בִּשְׁנַ֥ת שְׁתַּ֖יִם לְדָרְיָ֑וֶשׁ ,831818,בַּחֹ֨דֶשׁ֙ הַשְּׁמִינִ֔י בִּשְׁנַ֥ת שְׁתַּ֖יִם לְדָרְיָ֑וֶשׁ הָיָ֣ה דְבַר־יְהוָ֗ה אֶל־זְכַרְיָה֙ בֶּן־בֶּ֣רֶכְיָ֔ה בֶּן־עִדֹּ֥ו הַנָּבִ֖יא לֵאמֹֽר׃ 
ב.ה.חדשׁ.ה.שׁני,ב,5,,,Genesis 7:11,בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י ,653402,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה וַאֲרֻבֹּ֥ת הַשָּׁמַ֖יִם נִפְתָּֽחוּ׃ 
ב.ה.חדשׁ.ה.שׁני.ב.ה.שׁני.ב.שׁנת.ארבע.ל.מלכותו,ב,1,,,2_Chronicles 3:2,בַּחֹ֤דֶשׁ הַשֵּׁנִי֙ בַּשֵּׁנִ֔י בִּשְׁנַ֥ת אַרְבַּ֖ע לְמַלְכוּתֹֽו׃ ,895049,וַ֠יָּחֶל לִבְנֹ֞ות בַּחֹ֤דֶשׁ הַשֵּׁנִי֙ בַּשֵּׁנִ֔י בִּשְׁנַ֥ת אַרְבַּ֖ע לְמַלְכוּתֹֽו׃ 
