token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
ב.אחד.ל.ה.חדשׁ.ה.ראשׁון,אחד,2,,,2_Chronicles 29:17,בְּאֶחָ֞ד לַחֹ֣דֶשׁ הָרִאשֹׁון֮ ,902200,וַ֠יָּחֵלּוּ בְּאֶחָ֞ד לַחֹ֣דֶשׁ הָרִאשֹׁון֮ לְקַדֵּשׁ֒ וּבְיֹ֧ום שְׁמֹונָ֣ה לַחֹ֗דֶשׁ בָּ֚אוּ לְאוּלָ֣ם יְהוָ֔ה וַיְקַדְּשׁ֥וּ אֶת־בֵּית־יְהוָ֖ה לְיָמִ֣ים שְׁמֹונָ֑ה וּבְיֹ֨ום שִׁשָּׁ֥ה עָשָׂ֛ר לַחֹ֥דֶשׁ הָרִאשֹׁ֖ון כִּלּֽוּ׃ ס 
ב.אחד.ל.ה.חדשׁ.ה.שׁני,אחד,1,,,Numbers 1:18,בְּאֶחָד֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י ,692449,וְאֵ֨ת כָּל־הָעֵדָ֜ה הִקְהִ֗ילוּ בְּאֶחָד֙ לַחֹ֣דֶשׁ הַשֵּׁנִ֔י וַיִּתְיַֽלְד֥וּ עַל־מִשְׁפְּחֹתָ֖ם לְבֵ֣ית אֲבֹתָ֑ם בְּמִסְפַּ֣ר שֵׁמֹ֗ות מִבֶּ֨ן עֶשְׂרִ֥ים שָׁנָ֛ה וָמַ֖עְלָה לְגֻלְגְּלֹתָֽם׃ 
ב.אחד.ל.ה.חדשׁ.ה.שׁני.ב.ה.שׁנה.ה.שׁנית,אחד,1,,,Numbers 1:1,בְּאֶחָד֩ לַחֹ֨דֶשׁ הַשֵּׁנִ֜י בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית ,692383,וַיְדַבֵּ֨ר יְהוָ֧ה אֶל־מֹשֶׁ֛ה בְּמִדְבַּ֥ר סִינַ֖י בְּאֹ֣הֶל מֹועֵ֑ד בְּאֶחָד֩ לַחֹ֨דֶשׁ הַשֵּׁנִ֜י בַּשָּׁנָ֣ה הַשֵּׁנִ֗ית לְצֵאתָ֛ם מֵאֶ֥רֶץ מִצְרַ֖יִם לֵאמֹֽר׃ 
ב.אחרית.ה.זעם,אחרית,1,,,Daniel 8:19,בְּאַחֲרִ֣ית הַזָּ֑עַם ,879745,וַיֹּ֨אמֶר֙ הִנְנִ֣י מֹודִֽיעֲךָ֔ אֵ֥ת אֲשֶׁר־יִהְיֶ֖ה בְּאַחֲרִ֣ית הַזָּ֑עַם כִּ֖י לְמֹועֵ֥ד קֵֽץ׃ 
ב.אחרית.ה.ימים,ימים,12,,,Isaiah 2:2,בְּאַחֲרִ֣ית הַיָּמִ֗ים ,774410,וְהָיָ֣ה׀ בְּאַחֲרִ֣ית הַיָּמִ֗ים נָכֹ֨ון יִֽהְיֶ֜ה הַ֤ר בֵּית־יְהוָה֙ בְּרֹ֣אשׁ הֶהָרִ֔ים וְנִשָּׂ֖א מִגְּבָעֹ֑ות וְנָהֲר֥וּ אֵלָ֖יו כָּל־הַגֹּויִֽם׃ 
ב.אחרית.ה.שׁנים,שׁנים,1,,,Ezekiel 38:8,בְּאַחֲרִ֨ית הַשָּׁנִ֜ים ,819120,מִיָּמִ֣ים רַבִּים֮ תִּפָּקֵד֒ בְּאַחֲרִ֨ית הַשָּׁנִ֜ים תָּבֹ֣וא׀ אֶל־אֶ֣רֶץ׀ מְשֹׁובֶ֣בֶת מֵחֶ֗רֶב מְקֻבֶּ֨צֶת֙ מֵעַמִּ֣ים רַבִּ֔ים עַ֚ל הָרֵ֣י יִשְׂרָאֵ֔ל אֲשֶׁר־הָי֥וּ לְחָרְבָּ֖ה תָּמִ֑יד וְהִיא֙ מֵעַמִּ֣ים הוּצָ֔אָה וְיָשְׁב֥וּ לָבֶ֖טַח כֻּלָּֽם׃ 
ב.אחרית.מלכותם,אחרית,1,,,Daniel 8:23,בְאַחֲרִית֙ מַלְכוּתָ֔ם ,879774,וּֽבְאַחֲרִית֙ מַלְכוּתָ֔ם כְּהָתֵ֖ם הַפֹּשְׁעִ֑ים יַעֲמֹ֛ד מֶ֥לֶךְ עַז־פָּנִ֖ים וּמֵבִ֥ין חִידֹֽות׃ 
ב.אחריתו,אחריתו,1,,,Jeremiah 17:11,בְאַחֲרִיתֹ֖ו ,794767,קֹרֵ֤א דָגַר֙ וְלֹ֣א יָלָ֔ד עֹ֥שֶׂה עֹ֖שֶׁר וְלֹ֣א בְמִשְׁפָּ֑ט בַּחֲצִ֤י יָמָיו֙ יַעַזְבֶ֔נּוּ וּבְאַחֲרִיתֹ֖ו יִהְיֶ֥ה נָבָֽל׃ 
ב.אחת.ו.שׁשׁ.מאות.שׁנה,שׁנה,1,,,Genesis 8:13,בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה ,653659,וַֽ֠יְהִי בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ וַיָּ֤סַר נֹ֨חַ֙ אֶת־מִכְסֵ֣ה הַתֵּבָ֔ה וַיַּ֕רְא וְהִנֵּ֥ה חָֽרְב֖וּ פְּנֵ֥י הָֽאֲדָמָֽה׃ 
ב.ארבע.עשׂרה.שׁנה,שׁנה,1,,,Genesis 14:5,בְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה ,654985,וּבְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה בָּ֣א כְדָרְלָעֹ֗מֶר וְהַמְּלָכִים֙ אֲשֶׁ֣ר אִתֹּ֔ו וַיַּכּ֤וּ אֶת־רְפָאִים֙ בְּעַשְׁתְּרֹ֣ת קַרְנַ֔יִם וְאֶת־הַזּוּזִ֖ים בְּהָ֑ם וְאֵת֙ הָֽאֵימִ֔ים בְּשָׁוֵ֖ה קִרְיָתָֽיִם׃ 
ב.ארבע.עשׂרה.שׁנה.ל.ה.מלך.חזקיה,שׁנה,1,,,2_Kings 18:13,בְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗ה ,771341,וּבְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗ה עָלָ֞ה סַנְחֵרִ֤יב מֶֽלֶךְ־אַשּׁוּר֙ עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות וַֽיִּתְפְּשֵֽׂם׃ 
ב.ארבע.עשׂרה.שׁנה.ל.ה.מלך.חזקיהו,שׁנה,1,,,Isaiah 36:1,בְּאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗הוּ ,781368,וַיְהִ֡י בְּאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗הוּ עָלָ֞ה סַנְחֵרִ֤יב מֶֽלֶךְ־אַשּׁוּר֙ עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות וַֽיִּתְפְּשֵֽׂם׃ 
ב.ארבעה.ל.ה.חדשׁ.ה.תשׁעי.ב.כסלו,ארבעה,1,,,Zechariah 7:1,בְּאַרְבָּעָ֛ה לַחֹ֥דֶשׁ הַתְּשִׁעִ֖י בְּכִסְלֵֽו׃ ,832918,וַֽיְהִי֙ בִּשְׁנַ֣ת אַרְבַּ֔ע לְדָרְיָ֖וֶשׁ הַמֶּ֑לֶךְ הָיָ֨ה דְבַר־יְהוָ֜ה אֶל־זְכַרְיָ֗ה בְּאַרְבָּעָ֛ה לַחֹ֥דֶשׁ הַתְּשִׁעִ֖י בְּכִסְלֵֽו׃ 
ב.ארבעה.עשׂר.בו,ארבעה,1,,,Esther 9:17,בְּאַרְבָּעָ֤ה עָשָׂר֙ בֹּ֔ו ,876001,בְּיֹום־שְׁלֹשָׁ֥ה עָשָׂ֖ר לְחֹ֣דֶשׁ אֲדָ֑ר וְנֹ֗וחַ בְּאַרְבָּעָ֤ה עָשָׂר֙ בֹּ֔ו וְעָשֹׂ֣ה אֹתֹ֔ו יֹ֖ום מִשְׁתֶּ֥ה וְשִׂמְחָֽה׃ 
ב.ארבעה.עשׂר.יום,יום,1,,,Exodus 12:18,בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֤ום ,673338,בָּרִאשֹׁ֡ן בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֤ום לַחֹ֨דֶשׁ֙ בָּעֶ֔רֶב תֹּאכְל֖וּ מַצֹּ֑ת עַ֠ד יֹ֣ום הָאֶחָ֧ד וְעֶשְׂרִ֛ים לַחֹ֖דֶשׁ בָּעָֽרֶב׃ 
ב.ארבעה.עשׂר.יום.ב.ה.חדשׁ.ה.זה,יום,1,,,Numbers 9:3,בְּאַרְבָּעָ֣ה עָשָֽׂר־יֹ֠ום בַּחֹ֨דֶשׁ הַזֶּ֜ה ,694914,בְּאַרְבָּעָ֣ה עָשָֽׂר־יֹ֠ום בַּחֹ֨דֶשׁ הַזֶּ֜ה בֵּ֧ין הָֽעֲרְבַּ֛יִם תַּעֲשׂ֥וּ אֹתֹ֖ו בְּמֹועֲדֹ֑ו כְּכָל־חֻקֹּתָ֥יו וּכְכָל־מִשְׁפָּטָ֖יו תַּעֲשׂ֥וּ אֹתֹֽו׃ 
ב.ארבעה.עשׂר.יום.ל.ה.חדשׁ.ב.ה.ערב,יום,1,,,Joshua 5:10,בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֥ום לַחֹ֛דֶשׁ בָּעֶ֖רֶב ,716994,וַיַּחֲנ֥וּ בְנֵֽי־יִשְׂרָאֵ֖ל בַּגִּלְגָּ֑ל וַיַּעֲשׂ֣וּ אֶת־הַפֶּ֡סַח בְּאַרְבָּעָה֩ עָשָׂ֨ר יֹ֥ום לַחֹ֛דֶשׁ בָּעֶ֖רֶב בְּעַֽרְבֹ֥ות יְרִיחֹֽו׃ 
ב.ארבעה.עשׂר.ל.ה.חדשׁ.ה.ראשׁון,ארבעה,2,,,2_Chronicles 35:1,בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֥דֶשׁ הָרִאשֹֽׁון׃ ,904176,וַיַּ֨עַשׂ יֹאשִׁיָּ֧הוּ בִֽירוּשָׁלִַ֛ם פֶּ֖סַח לַיהוָ֑ה וַיִּשְׁחֲט֣וּ הַפֶּ֔סַח בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֥דֶשׁ הָרִאשֹֽׁון׃ 
ב.ארבעה.עשׂר.ל.ה.חדשׁ.ה.שׁני,ארבעה,1,,,2_Chronicles 30:15,בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֣דֶשׁ הַשֵּׁנִ֑י ,902616,וַיִּשְׁחֲט֣וּ הַפֶּ֔סַח בְּאַרְבָּעָ֥ה עָשָׂ֖ר לַחֹ֣דֶשׁ הַשֵּׁנִ֑י וְהַכֹּהֲנִ֨ים וְהַלְוִיִּ֤ם נִכְלְמוּ֙ וַיִּֽתְקַדְּשׁ֔וּ וַיָּבִ֥יאוּ עֹלֹ֖ות בֵּ֥ית יְהוָֽה׃ 
ב.ארבעים.שׁנה,שׁנה,1,,,Deuteronomy 1:3,בְּאַרְבָּעִ֣ים שָׁנָ֔ה ,704210,וַיְהִי֙ בְּאַרְבָּעִ֣ים שָׁנָ֔ה בְּעַשְׁתֵּֽי־עָשָׂ֥ר חֹ֖דֶשׁ בְּאֶחָ֣ד לַחֹ֑דֶשׁ דִּבֶּ֤ר מֹשֶׁה֙ אֶל־בְּנֵ֣י יִשְׂרָאֵ֔ל כְּ֠כֹל אֲשֶׁ֨ר צִוָּ֧ה יְהוָ֛ה אֹתֹ֖ו אֲלֵהֶֽם׃ 
ב.אשׁמרת.ה.בקר,אשׁמרת,2,,,Exodus 14:24,בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר ,674276,וַֽיְהִי֙ בְּאַשְׁמֹ֣רֶת הַבֹּ֔קֶר וַיַּשְׁקֵ֤ף יְהוָה֙ אֶל־מַחֲנֵ֣ה מִצְרַ֔יִם בְּעַמּ֥וּד אֵ֖שׁ וְעָנָ֑ן וַיָּ֕הָם אֵ֖ת מַחֲנֵ֥ה מִצְרָֽיִם׃ 
ב.דור.אחר,דור,1,,,Psalms 109:13,בְּדֹ֥ור אַ֝חֵ֗ר ,848956,יְהִֽי־אַחֲרִיתֹ֥ו לְהַכְרִ֑ית בְּדֹ֥ור אַ֝חֵ֗ר יִמַּ֥ח שְׁמָֽם׃ 
ב.דמי.ימי,דמי,1,,,Isaiah 38:10,בִּדְמִ֥י יָמַ֛י ,782226,אֲנִ֣י אָמַ֗רְתִּי בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול פֻּקַּ֖דְתִּי יֶ֥תֶר שְׁנֹותָֽי׃ 
ב.דר.ו.דר,דר.דר,1,,,Psalms 90:1,בְּדֹ֣ר וָדֹֽר׃ ,846333,תְּפִלָּה֮ לְמֹשֶׁ֪ה אִֽישׁ־הָאֱלֹ֫הִ֥ים אֲֽדֹנָ֗י מָעֹ֣ון אַ֭תָּה הָיִ֥יתָ לָּ֗נוּ בְּדֹ֣ר וָדֹֽר׃ 
ב.ה.אחרונה,אחרונה,1,,,2_Samuel 2:26,בָּאַחֲרֹונָ֑ה ,744469,וַיִּקְרָ֨א אַבְנֵ֜ר אֶל־יֹואָ֗ב וַיֹּ֨אמֶר֙ הֲלָנֶ֨צַח֙ תֹּ֣אכַל חֶ֔רֶב הֲלֹ֣וא יָדַ֔עְתָּה כִּֽי־מָרָ֥ה תִהְיֶ֖ה בָּאַחֲרֹונָ֑ה וְעַד־מָתַי֙ לֹֽא־תֹאמַ֣ר לָעָ֔ם לָשׁ֖וּב מֵאַחֲרֵ֥י אֲחֵיהֶֽם׃ 
ב.ה.אחרנה,אחרנה,1,,,1_Kings 17:13,בָּאַחֲרֹנָֽה׃ ס ,761000,וַיֹּ֨אמֶר אֵלֶ֤יהָ אֵלִיָּ֨הוּ֙ אַל־תִּ֣ירְאִ֔י בֹּ֖אִי עֲשִׂ֣י כִדְבָרֵ֑ךְ אַ֣ךְ עֲשִׂי־לִ֣י מִ֠שָּׁם עֻגָ֨ה קְטַנָּ֤ה בָרִאשֹׁנָה֙ וְהֹוצֵ֣אתְ לִ֔י וְלָ֣ךְ וְלִבְנֵ֔ךְ תַּעֲשִׂ֖י בָּאַחֲרֹנָֽה׃ ס 
ב.ה.בקר,בקר,79,,,Genesis 40:6,בַּבֹּ֑קֶר ,665195,וַיָּבֹ֧א אֲלֵיהֶ֛ם יֹוסֵ֖ף בַּבֹּ֑קֶר וַיַּ֣רְא אֹתָ֔ם וְהִנָּ֖ם זֹעֲפִֽים׃ 
ב.ה.בקר.ב.ה.בקר,בקר.בקר,12,,,2_Samuel 13:4,בַּבֹּ֣קֶר בַּבֹּ֔קֶר ,747890,וַיֹּ֣אמֶר לֹ֗ו מַדּ֣וּעַ אַ֠תָּה כָּ֣כָה דַּ֤ל בֶּן־הַמֶּ֨לֶךְ֙ בַּבֹּ֣קֶר בַּבֹּ֔קֶר הֲלֹ֖וא תַּגִּ֣יד לִ֑י וַיֹּ֤אמֶר לֹו֙ אַמְנֹ֔ון אֶת־תָּמָ֗ר אֲחֹ֛ות אַבְשָׁלֹ֥ם אָחִ֖י אֲנִ֥י אֹהֵֽב׃ 
ב.ה.בקר.ב.ה.בקר.ו.ב.ה.ערב.ב.ה.ערב,בקר.בקר.ערב.ערב,1,,,2_Chronicles 13:11,בַּבֹּֽקֶר־בַּבֹּ֣קֶר וּבָעֶֽרֶב־בָּעֶ֣רֶב ,897856,וּמַקְטִרִ֣ים לַיהוָ֡ה עֹלֹ֣ות בַּבֹּֽקֶר־בַּבֹּ֣קֶר וּבָעֶֽרֶב־בָּעֶ֣רֶב וּקְטֹֽרֶת־סַמִּים֩ וּמַעֲרֶ֨כֶת לֶ֜חֶם עַל־הַשֻּׁלְחָ֣ן הַטָּהֹ֗ור וּמְנֹורַ֨ת הַזָּהָ֤ב וְנֵרֹתֶ֨יהָ֙ לְבָעֵר֙ בָּעֶ֣רֶב בָּעֶ֔רֶב כִּֽי־שֹׁמְרִ֣ים אֲנַ֔חְנוּ אֶת־מִשְׁמֶ֖רֶת יְהוָ֣ה אֱלֹהֵ֑ינוּ וְאַתֶּ֖ם עֲזַבְתֶּ֥ם אֹתֹֽו׃ 
ב.ה.בקר.ב.ה.יום.ה.חמישׁי,בקר,1,,,Judges 19:8,בַּבֹּ֜קֶר בַּיֹּ֣ום הַחֲמִישִׁי֮ ,730281,וַיַּשְׁכֵּ֨ם בַּבֹּ֜קֶר בַּיֹּ֣ום הַחֲמִישִׁי֮ לָלֶכֶת֒ וַיֹּ֣אמֶר׀ אֲבִ֣י הַֽנַּעֲרָ֗ה סְעָד־נָא֙ לְבָ֣בְךָ֔ וְהִֽתְמַהְמְה֖וּ עַד־נְטֹ֣ות הַיֹּ֑ום וַיֹּאכְל֖וּ שְׁנֵיהֶֽם׃ 
ב.ה.חג.ב.ה.חדשׁ.ה.שׁביעי,חג,1,,,Nehemiah 8:14,בֶּחָ֖ג בַּחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ ,885763,וַֽיִּמְצְא֖וּ כָּת֣וּב בַּתֹּורָ֑ה אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ בְּיַד־מֹשֶׁ֔ה אֲשֶׁר֩ יֵשְׁב֨וּ בְנֵֽי־יִשְׂרָאֵ֧ל בַּסֻּכֹּ֛ות בֶּחָ֖ג בַּחֹ֥דֶשׁ הַשְּׁבִיעִֽי׃ 
ב.ה.חגים.ו.ב.ה.חדשׁים.ו.ב.ה.שׁבתות.ב.כל.מועדי.בית.ישׂראל,חגים.חדשׁים.שׁבתות,1,,,Ezekiel 45:17,בַּחַגִּ֤ים וּבֶחֳדָשִׁים֙ וּבַשַּׁבָּתֹ֔ות בְּכָֽל־מֹועֲדֵ֖י בֵּ֣ית יִשְׂרָאֵ֑ל ,821526,וְעַֽל־הַנָּשִׂ֣יא יִהְיֶ֗ה הָעֹולֹ֣ות וְהַמִּנְחָה֮ וְהַנֵּסֶךְ֒ בַּחַגִּ֤ים וּבֶחֳדָשִׁים֙ וּבַשַּׁבָּתֹ֔ות בְּכָֽל־מֹועֲדֵ֖י בֵּ֣ית יִשְׂרָאֵ֑ל הֽוּא־יַעֲשֶׂ֞ה אֶת־הַחַטָּ֣את וְאֶת־הַמִּנְחָ֗ה וְאֶת־הָֽעֹולָה֙ וְאֶת־הַשְּׁלָמִ֔ים לְכַפֵּ֖ר בְּעַ֥ד בֵּֽית־יִשְׂרָאֵֽל׃ ס 
ב.ה.חגים.ו.ב.ה.מועדים,חגים.מועדים,1,,,Ezekiel 46:11,בַחַגִּ֣ים וּבַמֹּועֲדִ֗ים ,821712,וּבַחַגִּ֣ים וּבַמֹּועֲדִ֗ים תִּהְיֶ֤ה הַמִּנְחָה֙ אֵיפָ֤ה לַפָּר֙ וְאֵיפָ֣ה לָאַ֔יִל וְלַכְּבָשִׂ֖ים מַתַּ֣ת יָדֹ֑ו וְשֶׁ֖מֶן הִ֥ין לָאֵיפָֽה׃ ס 
ב.ה.חדשׁ,חדשׁ,1,,,Psalms 81:4,בַחֹ֣דֶשׁ ,845224,תִּקְע֣וּ בַחֹ֣דֶשׁ שֹׁופָ֑ר בַּ֝כֵּ֗סֶה לְיֹ֣ום חַגֵּֽנוּ׃ 
ב.ה.חדשׁ.ה.זה,חדשׁ,1,,,Exodus 13:5,בַּחֹ֥דֶשׁ הַזֶּֽה׃ ,673765,וְהָיָ֣ה כִֽי־יְבִֽיאֲךָ֣ יְהוָ֡ה אֶל־אֶ֣רֶץ הַֽ֠כְּנַעֲנִי וְהַחִתִּ֨י וְהָאֱמֹרִ֜י וְהַחִוִּ֣י וְהַיְבוּסִ֗י אֲשֶׁ֨ר נִשְׁבַּ֤ע לַאֲבֹתֶ֨יךָ֙ לָ֣תֶת לָ֔ךְ אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּדְבָ֑שׁ וְעָבַדְתָּ֛ אֶת־הָעֲבֹדָ֥ה הַזֹּ֖את בַּחֹ֥דֶשׁ הַזֶּֽה׃ 
ב.ה.חדשׁ.ה.חמישׁי,חדשׁ,2,,,Jeremiah 1:3,בַּחֹ֥דֶשׁ הַחֲמִישִֽׁי׃ ס ,789354,וַיְהִ֗י בִּימֵ֨י יְהֹויָקִ֤ים בֶּן־יֹאשִׁיָּ֨הוּ֙ מֶ֣לֶךְ יְהוּדָ֔ה עַד־תֹּם֙ עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לְצִדְקִיָּ֥הוּ בֶן־יֹאשִׁיָּ֖הוּ מֶ֣לֶךְ יְהוּדָ֑ה עַד־גְּלֹ֥ות יְרוּשָׁלִַ֖ם בַּחֹ֥דֶשׁ הַחֲמִישִֽׁי׃ ס 
ב.ה.חדשׁ.ה.חמישׁי.ב.ה.עשׂור.ל.ה.חדשׁ,חדשׁ,1,,,Jeremiah 52:12,בַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בֶּעָשֹׂ֣ור לַחֹ֔דֶשׁ ,806515,וּבַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בֶּעָשֹׂ֣ור לַחֹ֔דֶשׁ הִ֗יא שְׁנַת֙ תְּשַֽׁע־עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ נְבוּכַדְרֶאצַּ֣ר מֶֽלֶךְ־בָּבֶ֑ל בָּ֗א נְבֽוּזַרְאֲדָן֙ רַב־טַבָּחִ֔ים עָמַ֛ד לִפְנֵ֥י מֶֽלֶךְ־בָּבֶ֖ל בִּירוּשָׁלִָֽם׃ 
ב.ה.חדשׁ.ה.חמישׁי.ב.שׁבעה.ל.ה.חדשׁ,חדשׁ,1,,,2_Kings 25:8,בַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בְּשִׁבְעָ֣ה לַחֹ֔דֶשׁ ,773858,וּבַחֹ֤דֶשׁ הַֽחֲמִישִׁי֙ בְּשִׁבְעָ֣ה לַחֹ֔דֶשׁ הִ֗יא שְׁנַת֙ תְּשַֽׁע־עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ נְבֻכַדְנֶאצַּ֣ר מֶֽלֶךְ־בָּבֶ֑ל בָּ֞א נְבוּזַרְאֲדָ֧ן רַב־טַבָּחִ֛ים עֶ֥בֶד מֶֽלֶךְ־בָּבֶ֖ל יְרוּשָׁלִָֽם׃ 
ב.ה.חדשׁ.ה.חמשׁי,חדשׁ,1,,,Zechariah 7:3,בַּחֹ֣דֶשׁ הַחֲמִשִׁ֔י ,832932,לֵאמֹ֗ר אֶל־הַכֹּֽהֲנִים֙ אֲשֶׁר֙ לְבֵית־יְהוָ֣ה צְבָאֹ֔ות וְאֶל־הַנְּבִיאִ֖ים לֵאמֹ֑ר הַֽאֶבְכֶּה֙ בַּחֹ֣דֶשׁ הַחֲמִשִׁ֔י הִנָּזֵ֕ר כַּאֲשֶׁ֣ר עָשִׂ֔יתִי זֶ֖ה כַּמֶּ֥ה שָׁנִֽים׃ פ 
ב.ה.חדשׁ.ה.עשׂירי,חדשׁ,2,,,Esther 2:16,בַּחֹ֥דֶשׁ הָעֲשִׂירִ֖י ,874379,וַתִּלָּקַ֨ח אֶסְתֵּ֜ר אֶל־הַמֶּ֤לֶךְ אֲחַשְׁוֵרֹושׁ֙ אֶל־בֵּ֣ית מַלְכוּתֹ֔ו בַּחֹ֥דֶשׁ הָעֲשִׂירִ֖י הוּא־חֹ֣דֶשׁ טֵבֵ֑ת בִּשְׁנַת־שֶׁ֖בַע לְמַלְכוּתֹֽו׃ 
ב.ה.חדשׁ.ה.עשׂירי.ב.ה.עשׂור.ל.ה.חדשׁ,חדשׁ,1,,,2_Kings 25:1,בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשֹׂ֣ור לַחֹדֶשׁ֒ ,773777,וַיְהִי֩ בִשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְמָלְכֹ֗ו בַּחֹ֣דֶשׁ הָעֲשִׂירִי֮ בֶּעָשֹׂ֣ור לַחֹדֶשׁ֒ בָּ֠א נְבֻכַדְנֶאצַּ֨ר מֶֽלֶךְ־בָּבֶ֜ל ה֧וּא וְכָל־חֵילֹ֛ו עַל־יְרוּשָׁלִַ֖ם וַיִּ֣חַן עָלֶ֑יהָ וַיִּבְנ֥וּ עָלֶ֖יהָ דָּיֵ֥ק סָבִֽיב׃ 
ב.ה.חדשׁ.ה.ראשׁון,חדשׁ,6,,,Exodus 40:17,בַּחֹ֧דֶשׁ הָרִאשֹׁ֛ון ,682554,וַיְהִ֞י בַּחֹ֧דֶשׁ הָרִאשֹׁ֛ון בַּשָּׁנָ֥ה הַשֵּׁנִ֖ית בְּאֶחָ֣ד לַחֹ֑דֶשׁ הוּקַ֖ם הַמִּשְׁכָּֽן׃ 
ב.ה.חדשׁ.ה.ראשׁון.ב.חמשׁה.עשׂר.יום.ל.ה.חדשׁ.ה.ראשׁון,חדשׁ,1,,,Numbers 33:3,בַּחֹ֣דֶשׁ הָֽרִאשֹׁ֔ון בַּחֲמִשָּׁ֥ה עָשָׂ֛ר יֹ֖ום לַחֹ֣דֶשׁ הָרִאשֹׁ֑ון ,703016,וַיִּסְע֤וּ מֵֽרַעְמְסֵס֙ בַּחֹ֣דֶשׁ הָֽרִאשֹׁ֔ון בַּחֲמִשָּׁ֥ה עָשָׂ֛ר יֹ֖ום לַחֹ֣דֶשׁ הָרִאשֹׁ֑ון מִֽמָּחֳרַ֣ת הַפֶּ֗סַח יָצְא֤וּ בְנֵֽי־יִשְׂרָאֵל֙ בְּיָ֣ד רָמָ֔ה לְעֵינֵ֖י כָּל־מִצְרָֽיִם׃ 
ב.ה.חדשׁ.ה.רביעי.ב.תשׁעה.ל.ה.חדשׁ,חדשׁ,1,,,Jeremiah 52:6,בַּחֹ֤דֶשׁ הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ ,806437,בַּחֹ֤דֶשׁ הָֽרְבִיעִי֙ בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ וַיֶּחֱזַ֥ק הָרָעָ֖ב בָּעִ֑יר וְלֹא־הָיָ֥ה לֶ֖חֶם לְעַ֥ם הָאָֽרֶץ׃ 
ב.ה.חדשׁ.ה.שׁביעי,חדשׁ,5,,,Leviticus 23:41,בַּחֹ֥דֶשׁ הַשְּׁבִיעִ֖י ,690536,וְחַגֹּתֶ֤ם אֹתֹו֙ חַ֣ג לַֽיהוָ֔ה שִׁבְעַ֥ת יָמִ֖ים בַּשָּׁנָ֑ה חֻקַּ֤ת עֹולָם֙ לְדֹרֹ֣תֵיכֶ֔ם בַּחֹ֥דֶשׁ הַשְּׁבִיעִ֖י תָּחֹ֥גּוּ אֹתֹֽו׃ 
