node,ref,head_voc,text,category,sentence,link
679606,Exod 30:36,עֵדוּת,לִפְנֵ֤י הָעֵדֻת֙,frame,וְנָתַתָּ֨ה מִמֶּ֜נָּה לִפְנֵ֤י הָעֵדֻת֙ בְּאֹ֣הֶל מֹועֵ֔ד אֲשֶׁ֛ר אִוָּעֵ֥ד לְךָ֖ שָׁ֑מָּה,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=30&verse=36&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
679965,Exod 32:12,הַר,בֶּֽהָרִ֔ים,glob,בְּרָעָ֤ה הֹֽוצִיאָם֙ לַהֲרֹ֤ג אֹתָם֙ בֶּֽהָרִ֔ים וּ֨לְכַלֹּתָ֔ם מֵעַ֖ל פְּנֵ֣י הָֽאֲדָמָ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=32&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
679968,Exod 32:12,אֲדָמָה,מֵעַ֖ל פְּנֵ֣י הָֽאֲדָמָ֑ה,glob,בְּרָעָ֤ה הֹֽוצִיאָם֙ לַהֲרֹ֤ג אֹתָם֙ בֶּֽהָרִ֔ים וּ֨לְכַלֹּתָ֔ם מֵעַ֖ל פְּנֵ֣י הָֽאֲדָמָ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=32&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
680027,Exod 32:16,לוּחַ,עַל־הַלֻּחֹֽת׃,anap,וְהַמִּכְתָּ֗ב מִכְתַּ֤ב אֱלֹהִים֙ ה֔וּא חָר֖וּת עַל־הַלֻּחֹֽת׃,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=32&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
680066,Exod 32:19,הַר,תַּ֥חַת הָהָֽר׃,anap,וַיְשַׁבֵּ֥ר אֹתָ֖ם תַּ֥חַת הָהָֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=32&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
680081,Exod 32:20,מַיִם,עַל־פְּנֵ֣י הַמַּ֔יִם,frame,וַיִּ֨זֶר֙ עַל־פְּנֵ֣י הַמַּ֔יִם,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=32&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
680335,Exod 33:3,דֶּרֶךְ,בַּדָּֽרֶךְ׃,frame,פֶּן־אֲכֶלְךָ֖ בַּדָּֽרֶךְ׃,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=33&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
681985,Exod 38:14,כָּתֵף,אֶל־הַכָּתֵ֑ף,frame,וַיַּ֖עַשׂ אֶת־הֶחָצֵ֑ר לִפְאַ֣ת׀ נֶ֣גֶב תֵּימָ֗נָה קַלְעֵ֤י הֶֽחָצֵר֙ שֵׁ֣שׁ מָשְׁזָ֔ר מֵאָ֖ה בָּאַמָּֽה׃ עַמּוּדֵיהֶ֣ם עֶשְׂרִ֔ים וְאַדְנֵיהֶ֥ם עֶשְׂרִ֖ים נְחֹ֑שֶׁת וָוֵ֧י הָעַמֻּדִ֛ים וַחֲשֻׁקֵיהֶ֖ם כָּֽסֶף׃ וְלִפְאַ֤ת צָפֹון֙ מֵאָ֣ה בָֽאַמָּ֔ה עַמּוּדֵיהֶ֣ם עֶשְׂרִ֔ים וְאַדְנֵיהֶ֥ם עֶשְׂרִ֖ים נְחֹ֑שֶׁת וָוֵ֧י הָֽעַמּוּדִ֛ים וַחֲשֻׁקֵיהֶ֖ם כָּֽסֶף׃ וְלִפְאַת־יָ֗ם קְלָעִים֙ חֲמִשִּׁ֣ים בָּֽאַמָּ֔ה וָוֵ֧י הָעַמֻּדִ֛ים וַחֲשׁוּקֵיהֶ֖ם כָּֽסֶף׃ וְלִפְאַ֛ת קֵ֥דְמָה מִזְרָ֖חָה קְלָעִ֛ים חֲמֵשׁ־עֶשְׂרֵ֥ה אַמָּ֖ה אֶל־הַכָּתֵ֑ף וְלַכָּתֵ֣ף הַשֵּׁנִ֗ית מִזֶּ֤ה וּמִזֶּה֙ לְשַׁ֣עַר הֶֽחָצֵ֔ר קְלָעִ֕ים,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=38&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
682112,Exod 39:1,קֹדֶשׁ,בַּקֹּ֑דֶשׁ,frame,וּמִן־הַתְּכֵ֤לֶת וְהָֽאַרְגָּמָן֙ וְתֹולַ֣עַת הַשָּׁנִ֔י עָשׂ֥וּ בִגְדֵי־שְׂרָ֖ד לְשָׁרֵ֣ת בַּקֹּ֑דֶשׁ,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=39&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
682299,Exod 39:25,רִמֹּון,בְּתֹ֣וךְ הָרִמֹּנִ֗ים,anap,וַיִּתְּנ֨וּ אֶת־הַפַּֽעֲמֹנִ֜ים בְּתֹ֣וךְ הָרִמֹּנִ֗ים עַל־שׁוּלֵ֤י הַמְּעִיל֙ סָבִ֔יב בְּתֹ֖וךְ הָרִמֹּנִֽים׃ לְשָׁרֵ֕ת כַּאֲשֶׁ֛ר צִוָּ֥ה יְהוָ֖ה אֶת־מֹשֶֽׁה׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=39&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
682302,Exod 39:25,רִמֹּון,בְּתֹ֖וךְ הָרִמֹּנִֽים׃,anap,וַיִּתְּנ֨וּ אֶת־הַפַּֽעֲמֹנִ֜ים בְּתֹ֣וךְ הָרִמֹּנִ֗ים עַל־שׁוּלֵ֤י הַמְּעִיל֙ סָבִ֔יב בְּתֹ֖וךְ הָרִמֹּנִֽים׃ לְשָׁרֵ֕ת כַּאֲשֶׁ֛ר צִוָּ֥ה יְהוָ֖ה אֶת־מֹשֶֽׁה׃ ס,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=39&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
682384,Exod 39:41,קֹדֶשׁ,בַּקֹּ֑דֶשׁ,frame,וַיָּבִ֤יאוּ אֶת־הַמִּשְׁכָּן֙ אֶל־מֹשֶׁ֔ה אֶת־הָאֹ֖הֶל וְאֶת־כָּל־כֵּלָ֑יו קְרָסָ֣יו קְרָשָׁ֔יו בְּרִיחָ֖יו וְעַמֻּדָ֥יו וַאֲדָנָֽיו׃ וְאֶת־מִכְסֵ֞ה עֹורֹ֤ת הָֽאֵילִם֙ הַמְאָדָּמִ֔ים וְאֶת־מִכְסֵ֖ה עֹרֹ֣ת הַתְּחָשִׁ֑ים וְאֵ֖ת פָּרֹ֥כֶת הַמָּסָֽךְ׃ אֶת־אֲרֹ֥ן הָעֵדֻ֖ת וְאֶת־בַּדָּ֑יו וְאֵ֖ת הַכַּפֹּֽרֶת׃ אֶת־הַשֻּׁלְחָן֙ אֶת־כָּל־כֵּלָ֔יו וְאֵ֖ת לֶ֥חֶם הַפָּנִֽים׃ אֶת־הַמְּנֹרָ֨ה הַטְּהֹרָ֜ה אֶת־נֵרֹתֶ֗יהָ נֵרֹ֛ת הַמַּֽעֲרָכָ֖ה וְאֶת־כָּל־כֵּלֶ֑יהָ וְאֵ֖ת שֶׁ֥מֶן הַמָּאֹֽור׃ וְאֵת֙ מִזְבַּ֣ח הַזָּהָ֔ב וְאֵת֙ שֶׁ֣מֶן הַמִּשְׁחָ֔ה וְאֵ֖ת קְטֹ֣רֶת הַסַּמִּ֑ים וְאֵ֕ת מָסַ֖ךְ פֶּ֥תַח הָאֹֽהֶל׃ אֵ֣ת׀ מִזְבַּ֣ח הַנְּחֹ֗שֶׁת וְאֶת־מִכְבַּ֤ר הַנְּחֹ֨שֶׁת֙ אֲשֶׁר־לֹ֔ו אֶת־בַּדָּ֖יו וְאֶת־כָּל־כֵּלָ֑יו אֶת־הַכִּיֹּ֖ר וְאֶת־כַּנֹּֽו׃ אֵת֩ קַלְעֵ֨י הֶחָצֵ֜ר אֶת־עַמֻּדֶ֣יהָ וְאֶת־אֲדָנֶ֗יהָ וְאֶת־הַמָּסָךְ֙ לְשַׁ֣עַר הֶֽחָצֵ֔ר אֶת־מֵיתָרָ֖יו וִיתֵדֹתֶ֑יהָ וְאֵ֗ת כָּל־כְּלֵ֛י עֲבֹדַ֥ת הַמִּשְׁכָּ֖ן לְאֹ֥הֶל מֹועֵֽד׃ אֶת־בִּגְדֵ֥י הַשְּׂרָ֖ד לְשָׁרֵ֣ת בַּקֹּ֑דֶשׁ אֶת־בִּגְדֵ֤י הַקֹּ֨דֶשׁ֙ לְאַהֲרֹ֣ן הַכֹּהֵ֔ן וְאֶת־בִּגְדֵ֥י בָנָ֖יו לְכַהֵֽן׃,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=39&verse=41&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
682636,Exod 40:24,שֻׁלְחָן,נֹ֖כַח הַשֻּׁלְחָ֑ן,anap,וַיָּ֤שֶׂם אֶת־הַמְּנֹרָה֙ בְּאֹ֣הֶל מֹועֵ֔ד נֹ֖כַח הַשֻּׁלְחָ֑ן עַ֛ל יֶ֥רֶךְ הַמִּשְׁכָּ֖ן נֶֽגְבָּה׃,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=40&verse=24&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
682650,Exod 40:26,פָּרֹכֶת,לִפְנֵ֖י הַפָּרֹֽכֶת׃,anap,וַיָּ֛שֶׂם אֶת־מִזְבַּ֥ח הַזָּהָ֖ב בְּאֹ֣הֶל מֹועֵ֑ד לִפְנֵ֖י הַפָּרֹֽכֶת׃,https://shebanq.ancient-data.org/hebrew/text?book=Exodus&chapter=40&verse=26&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
683456,Lev 4:17,פָּרֹכֶת,אֵ֖ת פְּנֵ֥י הַפָּרֹֽכֶת׃,anap,וְהִזָּ֞ה שֶׁ֤בַע פְּעָמִים֙ לִפְנֵ֣י יְהוָ֔ה אֵ֖ת פְּנֵ֥י הַפָּרֹֽכֶת׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=4&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
684105,Lev 6:3,מִזְבֵּחַ,עַל־הַמִּזְבֵּ֑חַ,frame,וְהֵרִ֣ים אֶת־הַדֶּ֗שֶׁן אֲשֶׁ֨ר תֹּאכַ֥ל הָאֵ֛שׁ אֶת־הָעֹלָ֖ה עַל־הַמִּזְבֵּ֑חַ,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=6&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
684121,Lev 6:5,מִזְבֵּחַ,עַל־הַמִּזְבֵּ֤חַ,frame,וְהָאֵ֨שׁ עַל־הַמִּזְבֵּ֤חַ תּֽוּקַד־בֹּו֙,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=6&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
684143,Lev 6:6,מִזְבֵּחַ,עַל־הַמִּזְבֵּ֖חַ,frame,אֵ֗שׁ תָּמִ֛יד תּוּקַ֥ד עַל־הַמִּזְבֵּ֖חַ,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=6&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
684153,Lev 6:7,מִזְבֵּחַ,אֶל־פְּנֵ֖י הַמִּזְבֵּֽחַ׃,frame,הַקְרֵ֨ב אֹתָ֤הּ בְּנֵֽי־אַהֲרֹן֙ לִפְנֵ֣י יְהוָ֔ה אֶל־פְּנֵ֖י הַמִּזְבֵּֽחַ׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=6&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
684314,Lev 6:23,קֹדֶשׁ,בַּקֹּ֖דֶשׁ,frame,וְכָל־חַטָּ֡את אֲשֶׁר֩ יוּבָ֨א מִדָּמָ֜הּ אֶל־אֹ֧הֶל מֹועֵ֛ד לְכַפֵּ֥ר בַּקֹּ֖דֶשׁ לֹ֣א תֵאָכֵ֑ל,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=6&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
685459,Lev 10:12,מִזְבֵּחַ,אֵ֣צֶל הַמִּזְבֵּ֑חַ,frame,וְאִכְל֥וּהָ מַצֹּ֖ות אֵ֣צֶל הַמִּזְבֵּ֑חַ,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=10&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
685534,Lev 10:18,קֹדֶשׁ,בַּקֹּ֖דֶשׁ,frame,אָכֹ֨ול תֹּאכְל֥וּ אֹתָ֛הּ בַּקֹּ֖דֶשׁ כַּאֲשֶׁ֥ר צִוֵּֽיתִי׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=10&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
687266,Lev 14:35,בַּיִת,בַּבָּֽיִת׃,anap,כְּנֶ֕גַע נִרְאָ֥ה לִ֖י בַּבָּֽיִת׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=14&verse=35&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
687383,Lev 14:44,בַּיִת,בַּבַּ֖יִת,anap,צָרַ֨עַת מַמְאֶ֥רֶת הִ֛וא בַּבַּ֖יִת,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=14&verse=44&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
687404,Lev 14:47,בַּיִת,בַּבַּ֔יִת,anap,וְהַשֹּׁכֵ֣ב בַּבַּ֔יִת יְכַבֵּ֖ס אֶת־בְּגָדָ֑יו,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=14&verse=47&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
687410,Lev 14:47,בַּיִת,בַּבַּ֔יִת,anap,וְהָאֹכֵ֣ל בַּבַּ֔יִת יְכַבֵּ֖ס אֶת־בְּגָדָֽיו׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=14&verse=47&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
687960,Lev 16:2,כַּפֹּרֶת,עַל־הַכַּפֹּֽרֶת׃,frame,כִּ֚י בֶּֽעָנָ֔ן אֵרָאֶ֖ה עַל־הַכַּפֹּֽרֶת׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=16&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
688255,Lev 16:27,קֹדֶשׁ,בַּקֹּ֔דֶשׁ,frame,וְאֵת֩ פַּ֨ר הַֽחַטָּ֜את וְאֵ֣ת׀ שְׂעִ֣יר הַֽחַטָּ֗את אֲשֶׁ֨ר הוּבָ֤א אֶת־דָּמָם֙ לְכַפֵּ֣ר בַּקֹּ֔דֶשׁ יֹוצִ֖יא אֶל־מִח֣וּץ לַֽמַּחֲנֶ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=16&verse=27&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
688366,Lev 17:3,מַחֲנֶה,בַּֽמַּחֲנֶ֑ה,glob,אִ֥ישׁ אִישׁ֙ מִבֵּ֣ית יִשְׂרָאֵ֔ל אֲשֶׁ֨ר יִשְׁחַ֜ט שֹׁ֥ור אֹו־כֶ֛שֶׂב אֹו־עֵ֖ז בַּֽמַּחֲנֶ֑ה אֹ֚ו אֲשֶׁ֣ר יִשְׁחַ֔ט מִח֖וּץ לַֽמַּחֲנֶֽה׃ וְאֶל־פֶּ֜תַח אֹ֣הֶל מֹועֵד֮ לֹ֣א הֱבִיאֹו֒ לְהַקְרִ֤יב קָרְבָּן֙ לַֽיהוָ֔ה לִפְנֵ֖י מִשְׁכַּ֣ן יְהוָ֑ה דָּ֣ם יֵחָשֵׁ֞ב לָאִ֤ישׁ הַהוּא֙,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=17&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
688394,Lev 17:5,שָׂדֶה,עַל־פְּנֵ֣י הַשָּׂדֶה֒,glob,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מִקֶּ֥רֶב עַמֹּֽו׃ לְמַעַן֩ אֲשֶׁ֨ר יָבִ֜יאוּ בְּנֵ֣י יִשְׂרָאֵ֗ל אֶֽת־זִבְחֵיהֶם֮ אֲשֶׁ֣ר הֵ֣ם זֹבְחִים֮ עַל־פְּנֵ֣י הַשָּׂדֶה֒ וֶֽהֱבִיאֻ֣ם לַֽיהוָ֗ה אֶל־פֶּ֛תַח אֹ֥הֶל מֹועֵ֖ד אֶל־הַכֹּהֵ֑ן וְזָ֨בְח֜וּ זִבְחֵ֧י שְׁלָמִ֛ים לַֽיהוָ֖ה אֹותָֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=17&verse=5&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
690644,Lev 24:10,מַחֲנֶה,בַּֽמַּחֲנֶ֔ה,glob,וַיִּנָּצוּ֙ בַּֽמַּחֲנֶ֔ה בֶּ֚ן הַיִּשְׂרְאֵלִ֔ית וְאִ֖ישׁ הַיִּשְׂרְאֵלִֽי׃,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=24&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
690873,Lev 25:10,אֶרֶץ,בָּאָ֖רֶץ,glob,וּקְרָאתֶ֥ם דְּרֹ֛ור בָּאָ֖רֶץ לְכָל־יֹשְׁבֶ֑יהָ,https://shebanq.ancient-data.org/hebrew/text?book=Leviticus&chapter=25&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
695877,Num 11:26,מַחֲנֶה,בַּֽמַּחֲנֶֽה׃,glob,וַיִּֽתְנַבְּא֖וּ בַּֽמַּחֲנֶֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Numeri&chapter=11&verse=26&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
695888,Num 11:27,מַחֲנֶה,בַּֽמַּחֲנֶֽה׃,glob,אֶלְדָּ֣ד וּמֵידָ֔ד מִֽתְנַבְּאִ֖ים בַּֽמַּחֲנֶֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Numeri&chapter=11&verse=27&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
696681,Num 14:16,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,וַיִּשְׁחָטֵ֖ם בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Numeri&chapter=14&verse=16&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
696850,Num 14:33,מִדְבָּר,בַּמִּדְבָּר֙,anap,וּ֠בְנֵיכֶם יִהְי֨וּ רֹעִ֤ים בַּמִּדְבָּר֙ אַרְבָּעִ֣ים שָׁנָ֔ה,https://shebanq.ancient-data.org/hebrew/text?book=Numeri&chapter=14&verse=33&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
696857,Num 14:33,מִדְבָּר,בַּמִּדְבָּֽר׃,anap,וְנָשְׂא֖וּ אֶת־זְנוּתֵיכֶ֑ם עַד־תֹּ֥ם פִּגְרֵיכֶ֖ם בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Numeri&chapter=14&verse=33&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
